TEAM_ID,PLAYER_ID,PLAYER_NAME,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds)
1610612742,2223,Samuel Dalembert,2.5894736842105264,4.705263157894737,0.0,0.010526315789473684,1.3157894736842106,1.768421052631579,2.5157894736842104,4.389473684210526,6.905263157894737,0.4631578947368421,0.5052631578947369,1.263157894736842,1.1578947368421053,2.642105263157895,6.494736842105263,-0.12643678160919541,246.0,447.0,0.0,1.0,125.0,168.0,239.0,417.0,656.0,44.0,48.0,120.0,110.0,251.0,617.0,-11.0,95,1106.042105263158,105074.0
1610612742,203109,Jae Crowder,1.6774193548387097,3.849462365591398,0.6236559139784946,1.8709677419354838,0.5698924731182796,0.7849462365591398,0.5698924731182796,1.8387096774193548,2.4086021505376345,0.8064516129032258,0.7204301075268817,0.25806451612903225,0.5161290322580645,1.3870967741935485,4.548387096774194,2.9176470588235293,156.0,358.0,58.0,174.0,53.0,73.0,53.0,171.0,224.0,75.0,67.0,24.0,48.0,129.0,423.0,248.0,93,862.9247311827957,80252.0
1610612763,2419,Tayshaun Prince,2.5,6.2023809523809526,0.25,0.8809523809523809,0.40476190476190477,0.7142857142857143,0.42857142857142855,2.511904761904762,2.9404761904761907,1.5119047619047619,0.47619047619047616,0.2261904761904762,0.5357142857142857,0.8452380952380952,5.654761904761905,0.26506024096385544,210.0,521.0,21.0,74.0,34.0,60.0,36.0,211.0,247.0,127.0,40.0,19.0,45.0,71.0,475.0,22.0,84,1472.345238095238,123677.0
1610612745,202706,Jordan Hamilton,2.2857142857142856,5.809523809523809,1.1904761904761905,3.2857142857142856,0.8095238095238095,0.9523809523809523,0.42857142857142855,2.4761904761904763,2.9047619047619047,0.8571428571428571,0.6190476190476191,0.3333333333333333,0.9047619047619048,1.7142857142857142,6.571428571428571,-0.19047619047619047,48.0,122.0,25.0,69.0,17.0,20.0,9.0,52.0,61.0,18.0,13.0,7.0,19.0,36.0,138.0,-4.0,21,998.4761904761905,20968.0
1610612765,101111,Charlie Villanueva,1.76,4.6,0.72,2.84,0.48,0.72,0.4,1.44,1.84,0.24,0.16,0.28,0.52,0.96,4.72,-3.6,44.0,115.0,18.0,71.0,12.0,18.0,10.0,36.0,46.0,6.0,4.0,7.0,13.0,24.0,118.0,-72.0,25,433.92,10848.0
1610612749,203507,Giannis Antetokounmpo,2.180722891566265,5.313253012048193,0.5060240963855421,1.4939759036144578,1.8674698795180722,2.6987951807228914,0.9759036144578314,3.433734939759036,4.409638554216867,1.8795180722891567,0.7951807228915663,0.8554216867469879,1.6506024096385543,2.2771084337349397,6.734939759036145,-2.324675324675325,181.0,441.0,42.0,124.0,155.0,224.0,81.0,285.0,366.0,156.0,66.0,71.0,137.0,189.0,559.0,-179.0,83,1372.7469879518073,113938.0
1610612758,203111,Orlando Johnson,0.42857142857142855,2.4285714285714284,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.2857142857142858,-2.4285714285714284,3.0,17.0,1.0,6.0,2.0,4.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,3.0,9.0,-17.0,7,429.7142857142857,3008.0
1610612764,201953,Eric Maynor,1.0689655172413792,3.7586206896551726,0.3103448275862069,1.3103448275862069,0.1724137931034483,0.20689655172413793,0.27586206896551724,0.896551724137931,1.1724137931034482,2.310344827586207,0.5517241379310345,0.06896551724137931,0.9310344827586207,0.6896551724137931,2.6206896551724137,-5.130434782608695,31.0,109.0,9.0,38.0,5.0,6.0,8.0,26.0,34.0,67.0,16.0,2.0,27.0,20.0,76.0,-118.0,29,448.2758620689655,13000.0
1610612751,1891,Jason Terry,1.6756756756756757,4.45945945945946,1.162162162162162,3.0,0.35135135135135137,0.4864864864864865,0.13513513513513514,0.9459459459459459,1.0810810810810811,1.6486486486486487,0.3783783783783784,0.0,0.7837837837837838,1.4054054054054055,4.864864864864865,-1.8857142857142857,62.0,165.0,43.0,111.0,13.0,18.0,5.0,35.0,40.0,61.0,14.0,0.0,29.0,52.0,180.0,-66.0,37,925.9459459459459,34260.0
1610612747,202420,Eric Boateng,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,"",0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,"",1,12.0,12.0
