TEAM_ID,avg_PTS_home,avg_REB_home,avg_AST_home,avg_PTS_away,avg_REB_away,avg_AST_away
1610612737,98.66666666666667,42.63636363636363,22.96969696969697,93.58823529411765,40.05882352941177,21.441176470588236
1610612738,91.96969696969697,40.27272727272727,23.424242424242426,91.08823529411765,37.05882352941177,23.264705882352942
1610612739,92.58823529411765,42.088235294117645,21.205882352941178,93.84848484848484,42.81818181818182,18.696969696969695
1610612740,89.44117647058823,41.8235294117647,21.529411764705884,90.60606060606061,40.121212121212125,19.96969696969697
1610612741,95.51515151515152,47.39393939393939,23.666666666666668,96.70588235294117,45.55882352941177,22.470588235294116
1610612742,97.20588235294117,44.411764705882355,20.735294117647058,94.03030303030303,40.72727272727273,21.151515151515152
1610612743,103.79411764705883,43.94117647058823,25.470588235294116,104.51515151515152,42.72727272727273,22.393939393939394
1610612744,99.0909090909091,39.90909090909091,23.393939393939394,96.47058823529412,38.88235294117647,21.205882352941178
1610612745,100.51515151515152,43.90909090909091,21.12121212121212,96.1470588235294,40.26470588235294,21.5
1610612746,99.38235294117646,40.3235294117647,23.264705882352942,96.5,42.14705882352941,19.058823529411764
1610612747,98.6470588235294,46.705882352941174,24.264705882352942,96.06060606060606,45.63636363636363,20.666666666666668
1610612748,100.91176470588235,42.205882352941174,20.0,97.48484848484848,41.121212121212125,20.181818181818183
1610612749,99.97058823529412,41.970588235294116,24.676470588235293,98.24242424242425,42.60606060606061,22.363636363636363
1610612750,96.3030303030303,44.81818181818182,19.03030303030303,99.58823529411765,43.411764705882355,20.029411764705884
1610612751,93.88235294117646,40.61764705882353,19.764705882352942,92.42424242424242,40.666666666666664,19.96969696969697
1610612752,99.44117647058823,43.35294117647059,19.794117647058822,95.54545454545455,40.54545454545455,20.0
1610612753,96.82352941176471,43.23529411764706,20.558823529411764,92.0,41.42424242424242,19.78787878787879
1610612754,99.26470588235294,44.911764705882355,18.294117647058822,95.44117647058823,42.911764705882355,18.61764705882353
1610612755,93.11764705882354,45.029411764705884,22.735294117647058,94.9090909090909,41.45454545454545,21.303030303030305
1610612756,100.11764705882354,41.911764705882355,22.5,96.55882352941177,41.5,22.441176470588236
1610612757,101.82352941176471,41.11764705882353,21.735294117647058,92.66666666666667,40.09090909090909,19.151515151515152
1610612758,100.9090909090909,42.96969696969697,19.696969696969695,96.05882352941177,42.26470588235294,18.88235294117647
1610612759,105.44117647058823,43.73529411764706,23.852941176470587,101.0,41.484848484848484,22.12121212121212
1610612760,105.44117647058823,43.029411764705884,20.264705882352942,100.29411764705883,44.588235294117645,16.764705882352942
1610612761,91.9090909090909,42.03030303030303,22.09090909090909,88.32352941176471,41.55882352941177,19.41176470588235
1610612762,101.78787878787878,46.03030303030303,21.606060606060606,97.17647058823529,42.411764705882355,21.941176470588236
1610612763,98.78787878787878,43.27272727272727,19.424242424242426,90.91176470588235,40.61764705882353,19.764705882352942
1610612764,94.45454545454545,42.09090909090909,19.393939393939394,92.08823529411765,41.3235294117647,18.264705882352942
1610612765,92.3030303030303,41.27272727272727,18.87878787878788,88.82352941176471,39.5,17.88235294117647
1610612766,86.96969696969697,39.06060606060606,20.545454545454547,86.44117647058823,38.794117647058826,19.352941176470587
