TEAM_ID,avg_PTS_home,avg_REB_home,avg_AST_home,avg_PTS_away,avg_REB_away,avg_AST_away
1610612737,103.52272727272727,41.27272727272727,27.0,101.37777777777778,40.22222222222222,24.466666666666665
1610612738,100.67391304347827,44.108695652173914,24.32608695652174,101.56818181818181,43.31818181818182,24.40909090909091
1610612739,103.42222222222222,43.51111111111111,24.155555555555555,103.02325581395348,42.48837209302326,20.023255813953487
1610612740,101.82222222222222,44.733333333333334,23.177777777777777,96.63636363636364,42.47727272727273,20.568181818181817
1610612741,101.45652173913044,46.32608695652174,22.32608695652174,99.6590909090909,45.09090909090909,20.818181818181817
1610612742,106.68888888888888,42.53333333333333,21.933333333333334,103.57777777777778,42.17777777777778,23.244444444444444
1610612743,103.72093023255815,45.674418604651166,22.27906976744186,98.72340425531915,43.829787234042556,21.04255319148936
1610612744,113.5,44.0,29.386363636363637,106.71739130434783,44.65217391304348,25.652173913043477
1610612745,103.11111111111111,44.13333333333333,21.977777777777778,103.55555555555556,43.37777777777778,21.511111111111113
1610612746,105.02173913043478,43.0,25.73913043478261,107.1590909090909,41.04545454545455,23.363636363636363
1610612747,97.89795918367346,43.673469387755105,21.632653061224488,98.34146341463415,43.4390243902439,20.24390243902439
1610612748,97.53191489361703,39.61702127659574,19.127659574468087,93.23255813953489,38.58139534883721,20.6046511627907
1610612749,97.11363636363636,43.18181818181818,24.181818181818183,98.15555555555555,41.355555555555554,22.733333333333334
1610612750,97.72727272727273,41.38636363636363,21.568181818181817,99.15555555555555,40.977777777777774,21.977777777777778
1610612751,99.5,43.18181818181818,21.431818181818183,96.76744186046511,41.86046511627907,20.53488372093023
1610612752,91.72727272727273,40.43181818181818,20.09090909090909,91.8,40.2,22.355555555555554
1610612753,96.81818181818181,42.72727272727273,21.15909090909091,94.4888888888889,41.62222222222222,20.22222222222222
1610612754,98.4090909090909,45.63636363636363,21.295454545454547,95.84444444444445,43.48888888888889,21.333333333333332
1610612755,94.97777777777777,43.55555555555556,22.733333333333334,89.24444444444444,42.2,18.355555555555554
1610612756,102.95348837209302,42.93023255813954,20.0,102.31111111111112,43.37777777777778,20.355555555555554
1610612757,104.46511627906976,47.16279069767442,22.953488372093023,100.26666666666667,44.53333333333333,20.933333333333334
1610612758,101.48837209302326,44.25581395348837,20.232558139534884,101.26666666666667,43.77777777777778,20.266666666666666
1610612759,107.38636363636364,44.02272727272727,25.863636363636363,98.46511627906976,42.883720930232556,22.837209302325583
1610612760,106.08888888888889,48.044444444444444,21.155555555555555,101.06818181818181,46.15909090909091,19.613636363636363
1610612761,102.47727272727273,41.88636363636363,21.545454545454547,104.53333333333333,40.91111111111111,19.57777777777778
1610612762,96.4090909090909,45.11363636363637,18.84090909090909,95.08695652173913,43.34782608695652,21.195652173913043
1610612763,99.20454545454545,43.93181818181818,20.863636363636363,97.11111111111111,40.68888888888889,22.08888888888889
1610612764,101.27272727272727,45.27272727272727,24.727272727272727,94.44444444444444,43.46666666666667,22.511111111111113
1610612765,101.45454545454545,43.93181818181818,23.318181818181817,95.8,45.82222222222222,20.466666666666665
1610612766,94.6,44.22222222222222,20.955555555555556,93.84444444444445,43.888888888888886,19.77777777777778
