TEAM_ID,PLAYER_ID,PLAYER_NAME,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds)
1610612753,1628411,Wes Iwundu,1.8253968253968254,4.412698412698413,0.6031746031746031,1.5873015873015872,1.4285714285714286,1.8095238095238095,0.4126984126984127,1.9365079365079365,2.3492063492063493,1.0476190476190477,0.5238095238095238,0.2857142857142857,0.5555555555555556,1.4444444444444444,5.682539682539683,0.4126984126984127,115.0,278.0,38.0,100.0,90.0,114.0,26.0,122.0,148.0,66.0,33.0,18.0,35.0,91.0,358.0,26.0,63,1052.6666666666667,66318.0
1610612753,201571,D.J. Augustin,3.183098591549296,7.873239436619718,1.2394366197183098,3.3943661971830985,2.8309859154929575,3.1549295774647885,0.3380281690140845,1.676056338028169,2.0140845070422535,4.563380281690141,0.5915492957746479,0.014084507042253521,1.619718309859155,1.2253521126760563,10.43661971830986,0.5211267605633803,226.0,559.0,88.0,241.0,201.0,224.0,24.0,119.0,143.0,324.0,42.0,1.0,115.0,87.0,741.0,37.0,71,1467.9577464788733,104225.0
1610612751,1629058,Dzanan Musa,1.653061224489796,4.408163265306122,0.5306122448979592,2.020408163265306,1.4081632653061225,1.8979591836734695,0.46938775510204084,1.5510204081632653,2.020408163265306,1.0204081632653061,0.42857142857142855,0.061224489795918366,0.9183673469387755,0.7959183673469388,5.244897959183674,-1.5714285714285714,81.0,216.0,26.0,99.0,69.0,93.0,23.0,76.0,99.0,50.0,21.0,3.0,45.0,39.0,257.0,-77.0,49,752.3061224489796,36863.0
1610612756,1626164,Devin Booker,8.592105263157896,17.75,1.9473684210526316,5.565789473684211,6.434210526315789,7.0131578947368425,0.40789473684210525,3.8026315789473686,4.2105263157894735,6.407894736842105,0.7236842105263158,0.25,3.763157894736842,3.026315789473684,25.56578947368421,1.5526315789473684,653.0,1349.0,148.0,423.0,489.0,533.0,31.0,289.0,320.0,487.0,55.0,19.0,286.0,230.0,1943.0,118.0,76,2095.6710526315787,159271.0
1610612744,203922,Glenn Robinson III,4.9423076923076925,10.23076923076923,1.4038461538461537,3.4615384615384617,1.2884615384615385,1.5,1.3461538461538463,3.3076923076923075,4.653846153846154,1.7115384615384615,0.9230769230769231,0.28846153846153844,1.0192307692307692,1.7115384615384615,12.576923076923077,-5.5,257.0,532.0,73.0,180.0,67.0,78.0,70.0,172.0,242.0,89.0,48.0,15.0,53.0,89.0,654.0,-286.0,52,1841.8076923076924,95774.0
1610612766,101107,Marvin Williams,2.2954545454545454,5.068181818181818,1.0681818181818181,2.8181818181818183,0.9772727272727273,1.1590909090909092,0.4090909090909091,2.340909090909091,2.75,0.9772727272727273,0.6363636363636364,0.5,0.6136363636363636,1.75,6.636363636363637,-2.022727272727273,101.0,223.0,47.0,124.0,43.0,51.0,18.0,103.0,121.0,43.0,28.0,22.0,27.0,77.0,292.0,-89.0,44,1172.2727272727273,51580.0
1610612739,1626260,Levi Randolph,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"",""
1610612739,1628414,Sindarius Thornwell,1.5,2.0,0.5,1.0,2.5,3.0,0.5,2.5,3.0,1.0,1.0,0.5,0.5,0.0,6.0,-7.0,3.0,4.0,1.0,2.0,5.0,6.0,1.0,5.0,6.0,2.0,2.0,1.0,1.0,0.0,12.0,-14.0,2,781.0,1562.0
1610612758,1629753,Isaiah Pineiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,242.0,242.0
1610612744,203906,Devyn Marble,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,460.0,460.0
