TEAM_ID,PLAYER_ID,PLAYER_NAME,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds)
1610612745,201569,Eric Gordon,5.412698412698413,12.666666666666666,3.4285714285714284,8.619047619047619,1.5714285714285714,2.0317460317460316,0.2222222222222222,1.7142857142857142,1.9365079365079365,1.4761904761904763,0.6984126984126984,0.47619047619047616,1.4761904761904763,1.9206349206349207,15.825396825396826,4.158730158730159,341.0,798.0,216.0,543.0,99.0,128.0,14.0,108.0,122.0,93.0,44.0,30.0,93.0,121.0,997.0,262.0,63,1842.3015873015872,116065.0
1610612760,1628977,Hamidou Diallo,1.7222222222222223,4.027777777777778,0.05555555555555555,0.5,0.6111111111111112,1.0555555555555556,0.6944444444444444,1.5,2.1944444444444446,0.4722222222222222,0.75,0.1388888888888889,0.5833333333333334,1.7222222222222223,4.111111111111111,-2.1666666666666665,62.0,145.0,2.0,18.0,22.0,38.0,25.0,54.0,79.0,17.0,27.0,5.0,21.0,62.0,148.0,-78.0,36,783.6111111111111,28210.0
1610612762,203903,Jordan Clarkson,6.0,12.666666666666666,2.0,5.666666666666667,2.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,2.0,16.0,-0.6666666666666666,18.0,38.0,6.0,17.0,6.0,8.0,1.0,4.0,5.0,4.0,2.0,0.0,1.0,6.0,48.0,-2.0,3,1444.6666666666667,4334.0
1610612762,1628430,Nigel Williams-Goss,0.4,1.3,0.2,0.5,0.3,0.4,0.3,0.2,0.5,0.7,0.2,0.1,0.6,0.4,1.3,-0.9,4.0,13.0,2.0,5.0,3.0,4.0,3.0,2.0,5.0,7.0,2.0,1.0,6.0,4.0,13.0,-9.0,10,292.6,2926.0
1610612758,1629657,Kyle Guy,0.6666666666666666,3.6666666666666665,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,-3.6666666666666665,2.0,11.0,1.0,7.0,4.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,9.0,-11.0,3,568.3333333333334,1705.0
1610612753,1629610,DaQuan Jeffries,0.0,1.4,0.0,0.8,0.0,0.0,0.0,0.8,0.8,0.6,0.4,0.0,0.6,0.8,0.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,4.0,0.0,5.0,5,331.2,1656.0
1610612744,201142,Kevin Durant,9.096153846153847,17.096153846153847,1.9807692307692308,5.403846153846154,5.403846153846154,6.230769230769231,0.28846153846153844,4.903846153846154,5.1923076923076925,5.326923076923077,0.75,1.1153846153846154,2.6346153846153846,2.2884615384615383,25.576923076923077,9.557692307692308,473.0,889.0,103.0,281.0,281.0,324.0,15.0,255.0,270.0,277.0,39.0,58.0,137.0,119.0,1330.0,497.0,52,2061.019230769231,107173.0
1610612746,1628983,Shai Gilgeous-Alexander,4.365384615384615,9.307692307692308,0.75,1.9807692307692308,2.0384615384615383,2.5384615384615383,0.6346153846153846,2.1153846153846154,2.75,3.673076923076923,1.3076923076923077,0.5384615384615384,1.6346153846153846,2.3653846153846154,11.51923076923077,-3.1153846153846154,227.0,484.0,39.0,103.0,106.0,132.0,33.0,110.0,143.0,191.0,68.0,28.0,85.0,123.0,599.0,-162.0,52,1589.3846153846155,82648.0
1610612760,202331,Paul George,9.23404255319149,21.48936170212766,4.042553191489362,10.638297872340425,6.787234042553192,8.106382978723405,1.2127659574468086,6.957446808510638,8.170212765957446,4.085106382978723,2.106382978723404,0.2765957446808511,2.723404255319149,2.8085106382978724,29.29787234042553,4.680851063829787,434.0,1010.0,190.0,500.0,319.0,381.0,57.0,327.0,384.0,192.0,99.0,13.0,128.0,132.0,1377.0,220.0,47,2308.9148936170213,108519.0
1610612754,203124,Kyle O'Quinn,1.6551724137931034,3.1724137931034484,0.034482758620689655,0.2413793103448276,0.3793103448275862,0.5172413793103449,0.5862068965517241,2.103448275862069,2.689655172413793,1.2413793103448276,0.20689655172413793,0.5517241379310345,0.8275862068965517,1.6551724137931034,3.7241379310344827,-0.3103448275862069,48.0,92.0,1.0,7.0,11.0,15.0,17.0,61.0,78.0,36.0,6.0,16.0,24.0,48.0,108.0,-9.0,29,539.448275862069,15644.0
1610612741,1629102,Brandon Sampson,2.0,4.285714285714286,0.7857142857142857,2.0714285714285716,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.9285714285714286,1.1428571428571428,0.7142857142857143,0.5714285714285714,0.21428571428571427,0.8571428571428571,1.3571428571428572,5.071428571428571,-2.0,28.0,60.0,11.0,29.0,4.0,6.0,3.0,13.0,16.0,10.0,8.0,3.0,12.0,19.0,71.0,-28.0,14,918.4285714285714,12858.0
1610612750,201565,Derrick Rose,6.684210526315789,14.052631578947368,0.2631578947368421,2.1052631578947367,2.8421052631578947,3.210526315789474,0.631578947368421,1.9473684210526316,2.5789473684210527,3.473684210526316,0.42105263157894735,0.15789473684210525,1.3157894736842106,0.8947368421052632,16.473684210526315,-0.5263157894736842,127.0,267.0,5.0,40.0,54.0,61.0,12.0,37.0,49.0,66.0,8.0,3.0,25.0,17.0,313.0,-10.0,19,1389.2105263157894,26395.0
