TEAM_ID,avg_PTS_home,avg_REB_home,avg_AST_home,avg_PTS_away,avg_REB_away,avg_AST_away
1610612737,99.4090909090909,41.61363636363637,24.931818181818183,96.63636363636364,39.90909090909091,23.681818181818183
1610612738,98.1590909090909,39.15909090909091,23.272727272727273,94.71428571428571,39.833333333333336,21.88095238095238
1610612739,96.75555555555556,41.93333333333333,22.155555555555555,95.64285714285714,40.142857142857146,18.785714285714285
1610612740,92.86363636363636,42.63636363636363,22.454545454545453,93.68888888888888,41.13333333333333,19.466666666666665
1610612741,92.8695652173913,44.869565217391305,22.73913043478261,93.02380952380952,42.142857142857146,22.642857142857142
1610612742,102.9090909090909,42.43181818181818,23.75,98.5813953488372,41.7906976744186,22.674418604651162
1610612743,107.76190476190476,45.30952380952381,25.476190476190474,102.47826086956522,44.80434782608695,22.82608695652174
1610612744,101.46511627906976,45.53488372093023,24.0,100.04444444444445,43.68888888888889,21.0
1610612745,107.97777777777777,44.44444444444444,23.91111111111111,103.74418604651163,42.372093023255815,23.023255813953487
1610612746,102.91304347826087,42.02173913043478,25.76086956521739,97.76744186046511,41.55813953488372,21.46511627906977
1610612747,100.06382978723404,45.319148936170215,23.72340425531915,101.57142857142857,42.76190476190476,20.095238095238095
1610612748,105.28888888888889,38.91111111111111,22.933333333333334,98.75,38.5,22.65909090909091
1610612749,100.53333333333333,44.48888888888889,23.711111111111112,96.52272727272727,43.0,22.431818181818183
1610612750,95.43181818181819,42.56818181818182,21.454545454545453,94.81395348837209,41.627906976744185,22.813953488372093
1610612751,97.0909090909091,43.36363636363637,19.181818181818183,96.46511627906976,42.348837209302324,20.837209302325583
1610612752,102.8,40.525,19.75,97.12765957446808,39.97872340425532,19.21276595744681
1610612753,95.62222222222222,42.888888888888886,22.711111111111112,93.22727272727273,42.63636363636363,23.136363636363637
1610612754,97.3953488372093,47.23255813953488,20.302325581395348,91.54545454545455,44.04545454545455,20.113636363636363
1610612755,95.64444444444445,41.84444444444444,24.866666666666667,91.86046511627907,41.51162790697674,21.11627906976744
1610612756,94.8409090909091,42.40909090909091,22.022727272727273,95.77272727272727,41.15909090909091,23.363636363636363
1610612757,99.81395348837209,41.13953488372093,22.13953488372093,95.68888888888888,40.577777777777776,21.177777777777777
1610612758,104.37209302325581,41.58139534883721,20.906976744186046,95.86666666666666,39.82222222222222,20.288888888888888
1610612759,104.32558139534883,42.348837209302324,26.441860465116278,101.72727272727273,40.29545454545455,23.931818181818183
1610612760,108.68181818181819,43.72727272727273,23.15909090909091,102.18181818181819,43.54545454545455,20.15909090909091
1610612761,96.61363636363636,40.75,21.65909090909091,98.18604651162791,39.58139534883721,21.372093023255815
1610612762,100.0909090909091,42.84090909090909,23.204545454545453,96.84444444444445,41.71111111111111,22.133333333333333
1610612763,94.6046511627907,44.04651162790697,20.302325581395348,93.4,41.75555555555555,21.57777777777778
1610612764,97.95238095238095,43.642857142857146,22.476190476190474,89.42553191489361,43.1063829787234,20.95744680851064
1610612765,96.22222222222223,42.68888888888889,21.844444444444445,92.52272727272727,41.79545454545455,20.386363636363637
1610612766,95.88636363636364,41.11363636363637,21.15909090909091,89.95555555555555,39.71111111111111,17.155555555555555
