PLAYER_ID,PLAYER_NAME,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds)
1629003,Shake Milton,1.9259259259259258,4.851851851851852,0.6296296296296297,2.4074074074074074,0.5555555555555556,0.8518518518518519,0.37037037037037035,1.4814814814814814,1.8518518518518519,0.8518518518518519,0.2962962962962963,0.37037037037037035,0.8148148148148148,1.5185185185185186,5.037037037037037,-0.1111111111111111,52.0,131.0,17.0,65.0,15.0,23.0,10.0,40.0,50.0,23.0,8.0,10.0,22.0,41.0,136.0,-3.0,27,869.5925925925926,23479.0
1629029,Luka Doncic,8.214285714285714,18.571428571428573,2.6285714285714286,8.5,6.142857142857143,8.3,1.3142857142857143,7.9714285714285715,9.285714285714286,7.557142857142857,1.1428571428571428,0.2714285714285714,3.857142857142857,2.057142857142857,25.2,0.8714285714285714,575.0,1300.0,184.0,595.0,430.0,581.0,92.0,558.0,650.0,529.0,80.0,19.0,270.0,144.0,1764.0,61.0,70,1912.9571428571428,133907.0
1628977,Hamidou Diallo,1.7222222222222223,4.027777777777778,0.05555555555555555,0.5,0.6111111111111112,1.0555555555555556,0.6944444444444444,1.5,2.1944444444444446,0.4722222222222222,0.75,0.1388888888888889,0.5833333333333334,1.7222222222222223,4.111111111111111,-2.1666666666666665,62.0,145.0,2.0,18.0,22.0,38.0,25.0,54.0,79.0,17.0,27.0,5.0,21.0,62.0,148.0,-78.0,36,783.6111111111111,28210.0
1629134,Kendrick Nunn,6.2105263157894735,13.68421052631579,2.1052631578947367,5.7894736842105265,1.1842105263157894,1.5263157894736843,0.2631578947368421,2.3684210526315788,2.6315789473684212,3.5526315789473686,0.9473684210526315,0.18421052631578946,1.8157894736842106,2.3157894736842106,15.710526315789474,2.8947368421052633,236.0,520.0,80.0,220.0,45.0,58.0,10.0,90.0,100.0,135.0,36.0,7.0,69.0,88.0,597.0,110.0,38,1742.5263157894738,66216.0
203925,Joe Harris,4.987654320987654,10.481481481481481,2.345679012345679,5.432098765432099,1.271604938271605,1.5679012345679013,0.7530864197530864,3.308641975308642,4.061728395061729,2.1481481481481484,0.5185185185185185,0.2716049382716049,1.5555555555555556,2.1604938271604937,13.592592592592593,-1.1358024691358024,404.0,849.0,190.0,440.0,103.0,127.0,61.0,268.0,329.0,174.0,42.0,22.0,126.0,175.0,1101.0,-92.0,81,1838.9135802469136,148952.0
1629001,De'Anthony Melton,2.1153846153846154,4.903846153846154,0.46153846153846156,1.4615384615384615,0.9038461538461539,1.1346153846153846,0.6730769230769231,2.5384615384615383,3.2115384615384617,3.269230769230769,1.3076923076923077,0.4230769230769231,1.4807692307692308,2.076923076923077,5.596153846153846,-0.9230769230769231,110.0,255.0,24.0,76.0,47.0,59.0,35.0,132.0,167.0,170.0,68.0,22.0,77.0,108.0,291.0,-48.0,52,1088.8076923076924,56618.0
1628960,Grayson Allen,2.488888888888889,6.044444444444444,1.1333333333333333,3.1555555555555554,1.4222222222222223,1.711111111111111,0.13333333333333333,1.488888888888889,1.6222222222222222,1.2444444444444445,0.24444444444444444,0.15555555555555556,1.0222222222222221,1.3111111111111111,7.533333333333333,-2.7333333333333334,112.0,272.0,51.0,142.0,64.0,77.0,6.0,67.0,73.0,56.0,11.0,7.0,46.0,59.0,339.0,-123.0,45,908.4444444444445,40880.0
1627783,Pascal Siakam,7.804123711340206,15.989690721649485,1.597938144329897,4.402061855670103,3.4123711340206184,4.309278350515464,1.5463917525773196,5.896907216494846,7.443298969072165,3.3195876288659796,0.9278350515463918,0.7422680412371134,2.134020618556701,2.917525773195876,20.61855670103093,6.505154639175258,757.0,1551.0,155.0,427.0,331.0,418.0,150.0,572.0,722.0,322.0,90.0,72.0,207.0,283.0,2000.0,631.0,97,2082.6494845360826,202017.0
1629667,Jalen McDaniels,0.75,2.0,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,3.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,4,258.25,1033.0
1629139,Yuta Watanabe,1.0,3.210526315789474,0.15789473684210525,0.9473684210526315,0.47368421052631576,0.6842105263157895,0.2631578947368421,1.4210526315789473,1.6842105263157894,0.47368421052631576,0.21052631578947367,0.10526315789473684,0.47368421052631576,0.6842105263157895,2.6315789473684212,1.2105263157894737,19.0,61.0,3.0,18.0,9.0,13.0,5.0,27.0,32.0,9.0,4.0,2.0,9.0,13.0,50.0,23.0,19,608.3684210526316,11559.0
1629716,Marques Bolden,1.6666666666666667,2.3333333333333335,0.0,0.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,2.0,3.6666666666666665,-5.333333333333333,5.0,7.0,0.0,0.0,1.0,4.0,3.0,4.0,7.0,1.0,0.0,1.0,2.0,6.0,11.0,-16.0,3,869.0,2607.0
