TEAM_ID,PLAYER_ID,PLAYER_NAME,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds)
1610612754,203506,Victor Oladipo,5.4411764705882355,13.147058823529411,2.1470588235294117,6.029411764705882,2.3529411764705883,2.7941176470588234,0.4117647058823529,3.735294117647059,4.147058823529412,3.0294117647058822,1.0294117647058822,0.20588235294117646,2.3529411764705883,2.176470588235294,15.382352941176471,1.588235294117647,185.0,447.0,73.0,205.0,80.0,95.0,14.0,127.0,141.0,103.0,35.0,7.0,80.0,74.0,523.0,54.0,34,1682.1764705882354,57194.0
1610612738,1630174,Aaron Nesmith,2.25,5.5,1.0,3.75,0.75,0.75,1.25,2.0,3.25,0.5,0.25,0.5,1.75,1.75,6.25,-5.0,9.0,22.0,4.0,15.0,3.0,3.0,5.0,8.0,13.0,2.0,1.0,2.0,7.0,7.0,25.0,-20.0,4,1012.0,4048.0
1610612748,201609,Goran Dragic,5.737704918032787,12.868852459016393,1.9344262295081966,5.639344262295082,3.180327868852459,3.9672131147540983,0.5737704918032787,2.721311475409836,3.2950819672131146,4.868852459016393,0.819672131147541,0.11475409836065574,2.4262295081967213,2.3934426229508197,16.59016393442623,5.163934426229508,350.0,785.0,118.0,344.0,194.0,242.0,35.0,166.0,201.0,297.0,50.0,7.0,148.0,146.0,1012.0,315.0,61,1692.4426229508197,103239.0
1610612766,1630176,Vernon Carey Jr.,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,-1.6666666666666667,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,-5.0,3,198.33333333333334,595.0
1610612759,201942,DeMar DeRozan,7.48936170212766,14.23404255319149,0.2127659574468085,0.6595744680851063,6.340425531914893,7.191489361702128,0.7659574468085106,4.680851063829787,5.446808510638298,6.0212765957446805,0.9787234042553191,0.2765957446808511,2.2127659574468086,2.297872340425532,21.53191489361702,-1.425531914893617,352.0,669.0,10.0,31.0,298.0,338.0,36.0,220.0,256.0,283.0,46.0,13.0,104.0,108.0,1012.0,-67.0,47,1984.595744680851,93276.0
1610612744,202954,Brad Wanamaker,2.0,4.571428571428571,0.5714285714285714,2.0,2.857142857142857,3.5714285714285716,0.14285714285714285,2.2857142857142856,2.4285714285714284,2.5714285714285716,1.0,0.5714285714285714,1.1428571428571428,2.2857142857142856,7.428571428571429,-2.857142857142857,14.0,32.0,4.0,14.0,20.0,25.0,1.0,16.0,17.0,18.0,7.0,4.0,8.0,16.0,52.0,-20.0,7,1082.4285714285713,7577.0
1610612750,1627774,Jake Layman,2.1875,4.8125,0.5625,1.625,1.375,1.875,0.4375,1.3125,1.75,0.4375,0.6875,0.1875,0.4375,1.6875,6.3125,-2.125,35.0,77.0,9.0,26.0,22.0,30.0,7.0,21.0,28.0,7.0,11.0,3.0,7.0,27.0,101.0,-34.0,16,974.3125,15589.0
1610612751,203915,Spencer Dinwiddie,5.0256410256410255,12.64102564102564,1.641025641025641,5.384615384615385,4.512820512820513,5.897435897435898,0.6666666666666666,3.282051282051282,3.948717948717949,6.538461538461538,0.5128205128205128,0.28205128205128205,2.4871794871794872,2.2564102564102564,16.205128205128204,2.5384615384615383,196.0,493.0,64.0,210.0,176.0,230.0,26.0,128.0,154.0,255.0,20.0,11.0,97.0,88.0,632.0,99.0,39,1788.025641025641,69733.0
1610612737,1627739,Kris Dunn,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"",""
1610612738,202689,Kemba Walker,6.113636363636363,14.363636363636363,2.522727272727273,7.4772727272727275,3.659090909090909,4.340909090909091,0.38636363636363635,3.477272727272727,3.8636363636363638,4.4772727272727275,0.7954545454545454,0.38636363636363635,1.8409090909090908,2.022727272727273,18.40909090909091,2.8863636363636362,269.0,632.0,111.0,329.0,161.0,191.0,17.0,153.0,170.0,197.0,35.0,17.0,81.0,89.0,810.0,127.0,44,1922.5227272727273,84591.0
1610612755,203658,Norvel Pelle,1.25,2.55,0.05,0.1,0.15,0.4,1.1,2.15,3.25,0.15,0.2,1.45,0.75,2.5,2.7,-2.7,25.0,51.0,1.0,2.0,3.0,8.0,22.0,43.0,65.0,3.0,4.0,29.0,15.0,50.0,54.0,-54.0,20,598.05,11961.0
1610612765,203083,Andre Drummond,7.235294117647059,14.235294117647058,0.058823529411764705,0.29411764705882354,3.0,5.588235294117647,5.0588235294117645,10.647058823529411,15.705882352941176,2.8823529411764706,2.0,1.411764705882353,3.4705882352941178,3.411764705882353,17.529411764705884,-2.9411764705882355,123.0,242.0,1.0,5.0,51.0,95.0,86.0,181.0,267.0,49.0,34.0,24.0,59.0,58.0,298.0,-50.0,17,2020.764705882353,34353.0
