PLAYER_NAME,season,PLAYER_ID,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds),age,player_height,player_weight,injuries,salary
Cliff Alexander,2016,1626146,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2,306.5,613.0,20.0,203.2,108.86208,2,51449
David Wear,2014,204033,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,-4.5,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.0,2,209.0,418.0,24.0,208.28,104.32616,0,29843
Jason Kapono,2010,2574,0.8709677419354839,2.4193548387096775,0.3225806451612903,0.967741935483871,0.12903225806451613,0.1935483870967742,0.12903225806451613,0.6129032258064516,0.7419354838709677,0.3225806451612903,0.16129032258064516,0.03225806451612903,0.22580645161290322,0.5806451612903226,2.193548387096774,1.4583333333333333,27.0,75.0,10.0,30.0,4.0,6.0,4.0,19.0,23.0,10.0,5.0,1.0,7.0,18.0,68.0,35.0,31,219.58064516129033,6807.0,30.0,203.2,97.52228000000001,1,6641440
Jason Kapono,2011,2574,0.8275862068965517,2.0689655172413794,0.3448275862068966,1.0,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.4482758620689655,0.5517241379310345,0.4482758620689655,0.10344827586206896,0.0,0.20689655172413793,0.8275862068965517,2.1724137931034484,1.2962962962962963,24.0,60.0,10.0,29.0,5.0,5.0,3.0,13.0,16.0,13.0,3.0,0.0,6.0,24.0,63.0,35.0,29,557.7586206896551,16175.0,31.0,203.2,97.52228000000001,3,1223166
Joe Harris,2014,203925,0.9838709677419355,2.532258064516129,0.6451612903225806,1.7419354838709677,0.3064516129032258,0.43548387096774194,0.12903225806451613,0.7741935483870968,0.9032258064516129,0.5806451612903226,0.14516129032258066,0.04838709677419355,0.532258064516129,1.1290322580645162,2.9193548387096775,-2.0483870967741935,61.0,157.0,40.0,108.0,19.0,27.0,8.0,48.0,56.0,36.0,9.0,3.0,33.0,70.0,181.0,-127.0,62,585.016129032258,36271.0,23.0,198.12,102.0582,0,884879
Joe Harris,2015,203925,1.3333333333333333,4.083333333333333,0.5833333333333334,2.4166666666666665,0.4166666666666667,0.6666666666666666,0.25,0.9166666666666666,1.1666666666666667,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.8333333333333334,1.0,3.6666666666666665,-3.4166666666666665,16.0,49.0,7.0,29.0,5.0,8.0,3.0,11.0,14.0,8.0,2.0,1.0,10.0,12.0,44.0,-41.0,12,738.25,8859.0,24.0,198.12,99.336648,5,845059
Joe Harris,2016,203925,3.0526315789473686,6.982456140350878,1.6666666666666667,4.157894736842105,0.6491228070175439,0.9298245614035088,0.3333333333333333,2.473684210526316,2.807017543859649,1.0175438596491229,0.5789473684210527,0.15789473684210525,1.0350877192982457,2.3157894736842106,8.421052631578947,-5.43859649122807,174.0,398.0,95.0,237.0,37.0,53.0,19.0,141.0,160.0,58.0,33.0,9.0,59.0,132.0,480.0,-310.0,57,1301.719298245614,74198.0,25.0,198.12,99.336648,3,980431
Joe Harris,2017,203925,3.8536585365853657,7.841463414634147,1.9268292682926829,4.597560975609756,1.0853658536585367,1.3048780487804879,0.6341463414634146,2.6463414634146343,3.2804878048780486,1.5975609756097562,0.43902439024390244,0.25609756097560976,1.170731707317073,1.9146341463414633,10.71951219512195,-1.3414634146341464,316.0,643.0,158.0,377.0,89.0,107.0,52.0,217.0,269.0,131.0,36.0,21.0,96.0,157.0,879.0,-110.0,82,1501.0731707317073,123088.0,26.0,198.12,99.336648,5,1524305
Kyle Singler,2012,202713,3.258426966292135,7.584269662921348,0.8539325842696629,2.404494382022472,1.202247191011236,1.5168539325842696,1.2696629213483146,2.640449438202247,3.9101123595505616,0.9101123595505618,0.7078651685393258,0.43820224719101125,1.1573033707865168,2.5730337078651684,8.573033707865168,-1.951219512195122,290.0,675.0,76.0,214.0,107.0,135.0,113.0,235.0,348.0,81.0,63.0,39.0,103.0,229.0,763.0,-160.0,89,1547.2022471910113,137701.0,25.0,203.2,104.32616,0,1000000
Kyle Singler,2013,202713,3.269662921348315,7.325842696629214,1.1573033707865168,3.0112359550561796,1.8314606741573034,2.235955056179775,1.348314606741573,2.269662921348315,3.6179775280898876,0.9213483146067416,0.7752808988764045,0.42696629213483145,1.0224719101123596,2.662921348314607,9.52808988764045,-2.768292682926829,291.0,652.0,103.0,268.0,163.0,199.0,120.0,202.0,322.0,82.0,69.0,38.0,91.0,237.0,848.0,-227.0,89,1577.5955056179776,140406.0,26.0,203.2,104.32616,0,1045000
Kyle Singler,2014,202713,2.2528735632183907,5.804597701149425,1.2298850574712643,3.1954022988505746,0.5977011494252874,0.8160919540229885,0.41379310344827586,2.0344827586206895,2.4482758620689653,1.0574712643678161,0.6091954022988506,0.25287356321839083,0.7586206896551724,2.0,6.333333333333333,-0.9885057471264368,196.0,505.0,107.0,278.0,52.0,71.0,36.0,177.0,213.0,92.0,53.0,22.0,66.0,174.0,551.0,-86.0,87,1346.9080459770114,117181.0,27.0,203.2,103.418976,0,1090000
Kyle Singler,2015,202713,1.1772151898734178,3.0632911392405062,0.43037974683544306,1.3670886075949367,0.4050632911392405,0.620253164556962,0.6455696202531646,1.2784810126582278,1.9240506329113924,0.31645569620253167,0.4050632911392405,0.1518987341772152,0.45569620253164556,1.6962025316455696,3.189873417721519,-0.569620253164557,93.0,242.0,34.0,108.0,32.0,49.0,51.0,101.0,152.0,25.0,32.0,12.0,36.0,134.0,252.0,-45.0,79,819.9873417721519,64779.0,28.0,203.2,103.418976,0,5000000
Kyle Singler,2016,202713,1.3783783783783783,3.108108108108108,0.5135135135135135,1.5135135135135136,0.43243243243243246,0.5405405405405406,0.2702702702702703,1.3513513513513513,1.6216216216216217,0.2972972972972973,0.2972972972972973,0.13513513513513514,0.4864864864864865,1.1891891891891893,3.7027027027027026,0.0,51.0,115.0,19.0,56.0,16.0,20.0,10.0,50.0,60.0,11.0,11.0,5.0,18.0,44.0,137.0,0.0,37,795.8378378378378,29446.0,29.0,203.2,103.418976,3,4837500
Kyle Singler,2017,202713,0.5384615384615384,1.9230769230769231,0.15384615384615385,0.46153846153846156,0.6923076923076923,1.3076923076923077,0.07692307692307693,1.0,1.0769230769230769,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.3076923076923077,1.9230769230769231,0.6923076923076923,7.0,25.0,2.0,6.0,9.0,17.0,1.0,13.0,14.0,2.0,1.0,0.0,3.0,4.0,25.0,9.0,13,334.84615384615387,4353.0,30.0,203.2,103.418976,9,4666500
Nikola Vucevic,2011,202696,2.462962962962963,5.574074074074074,0.07407407407407407,0.16666666666666666,0.35185185185185186,0.6666666666666666,1.6666666666666667,2.9814814814814814,4.648148148148148,0.6666666666666666,0.3888888888888889,0.6481481481481481,0.6481481481481481,2.185185185185185,5.351851851851852,0.5769230769230769,133.0,301.0,4.0,9.0,19.0,36.0,90.0,161.0,251.0,36.0,21.0,35.0,35.0,118.0,289.0,30.0,54,905.574074074074,48901.0,21.0,213.36,108.86208,0,1645400
Nikola Vucevic,2012,202696,5.785714285714286,11.214285714285714,0.0,0.03571428571428571,1.0952380952380953,1.619047619047619,3.4404761904761907,8.202380952380953,11.642857142857142,1.75,0.7380952380952381,0.9761904761904762,1.7976190476190477,2.869047619047619,12.666666666666666,-4.974025974025974,486.0,942.0,0.0,3.0,92.0,136.0,289.0,689.0,978.0,147.0,62.0,82.0,151.0,241.0,1064.0,-383.0,84,1829.654761904762,153691.0,22.0,213.36,108.86208,4,1768800
Nikola Vucevic,2013,202696,6.079365079365079,11.952380952380953,0.0,0.0,1.7777777777777777,2.365079365079365,3.2222222222222223,7.444444444444445,10.666666666666666,1.746031746031746,1.0476190476190477,0.8412698412698413,1.9523809523809523,3.0476190476190474,13.936507936507937,-3.087719298245614,383.0,753.0,0.0,0.0,112.0,149.0,203.0,469.0,672.0,110.0,66.0,53.0,123.0,192.0,878.0,-176.0,63,1728.2698412698412,108881.0,23.0,213.36,113.398,9,1793520
Nikola Vucevic,2014,202696,8.35,15.925,0.025,0.075,2.1,2.8,3.1375,7.55,10.6875,1.9,0.725,0.75,1.9875,2.9375,18.825,-3.8625,668.0,1274.0,2.0,6.0,168.0,224.0,251.0,604.0,855.0,152.0,58.0,60.0,159.0,235.0,1506.0,-309.0,80,2010.0625,160805.0,24.0,213.36,117.93392,23,2751260
Nikola Vucevic,2015,202696,8.014084507042254,15.816901408450704,0.028169014084507043,0.1267605633802817,1.7887323943661972,2.408450704225352,2.6338028169014085,6.084507042253521,8.71830985915493,2.676056338028169,0.8028169014084507,1.0845070422535212,1.9014084507042253,2.6901408450704225,17.845070422535212,-0.4647887323943662,569.0,1123.0,2.0,9.0,127.0,171.0,187.0,432.0,619.0,190.0,57.0,77.0,135.0,191.0,1267.0,-33.0,71,1843.8450704225352,130913.0,25.0,213.36,117.93392,3,11250000
Nikola Vucevic,2016,202696,6.197530864197531,13.419753086419753,0.2962962962962963,0.9506172839506173,1.4814814814814814,2.1481481481481484,2.308641975308642,7.814814814814815,10.123456790123457,2.7901234567901234,1.0,0.9629629629629629,1.5925925925925926,2.419753086419753,14.17283950617284,-2.0,502.0,1087.0,24.0,77.0,120.0,174.0,187.0,633.0,820.0,226.0,81.0,78.0,129.0,196.0,1148.0,-162.0,81,1709.0246913580247,138431.0,26.0,213.36,117.93392,4,11750000
Nikola Vucevic,2017,202696,6.758064516129032,14.290322580645162,1.096774193548387,3.4516129032258065,1.2419354838709677,1.5483870967741935,1.7258064516129032,7.241935483870968,8.96774193548387,3.2419354838709675,0.9193548387096774,1.0806451612903225,1.903225806451613,2.5161290322580645,15.85483870967742,-0.4032258064516129,419.0,886.0,68.0,214.0,77.0,96.0,107.0,449.0,556.0,201.0,57.0,67.0,118.0,156.0,983.0,-25.0,62,1727.6935483870968,107117.0,27.0,213.36,117.93392,3,12250000
OG Anunoby,2017,1628384,2.2906976744186047,4.77906976744186,1.0348837209302326,2.755813953488372,0.5581395348837209,0.9186046511627907,0.627906976744186,1.7906976744186047,2.4186046511627906,0.7674418604651163,0.686046511627907,0.20930232558139536,0.5930232558139535,1.8255813953488371,6.174418604651163,3.4651162790697674,197.0,411.0,89.0,237.0,48.0,79.0,54.0,154.0,208.0,66.0,59.0,18.0,51.0,157.0,531.0,298.0,86,1224.3953488372092,105298.0,20.0,203.2,106.59411999999999,1,1645200
Bobby Simmons,2010,2250,0.75,2.75,0.25,1.0,0.0,0.0,1.0,1.5,2.5,0.875,0.625,0.0,0.75,1.5,1.75,3.0,6.0,22.0,2.0,8.0,0.0,0.0,8.0,12.0,20.0,7.0,5.0,0.0,6.0,12.0,14.0,6.0,8,125.375,1003.0,31.0,198.12,106.59411999999999,0,71951
Bobby Simmons,2011,2250,1.03125,3.09375,0.65625,2.0,0.125,0.21875,0.53125,1.21875,1.75,0.34375,0.46875,0.09375,0.34375,1.5,2.84375,-0.3125,33.0,99.0,21.0,64.0,4.0,7.0,17.0,39.0,56.0,11.0,15.0,3.0,11.0,48.0,91.0,-10.0,32,844.0625,27010.0,32.0,198.12,106.59411999999999,0,594836
Kyle Korver,2010,2594,2.9047619047619047,6.79047619047619,1.4095238095238096,3.419047619047619,0.9047619047619048,1.019047619047619,0.13333333333333333,1.6095238095238096,1.7428571428571429,1.4761904761904763,0.44761904761904764,0.23809523809523808,0.8,1.9523809523809523,8.123809523809523,3.561224489795918,305.0,713.0,148.0,359.0,95.0,107.0,14.0,169.0,183.0,155.0,47.0,25.0,84.0,205.0,853.0,349.0,105,1101.352380952381,115642.0,30.0,200.66,96.16150400000001,0,5000000
Kyle Korver,2011,2594,2.589041095890411,6.027397260273973,1.6712328767123288,3.9178082191780823,0.7671232876712328,0.9315068493150684,0.3698630136986301,2.041095890410959,2.410958904109589,1.726027397260274,0.5342465753424658,0.2465753424657534,0.8493150684931506,1.7123287671232876,7.616438356164384,4.76056338028169,189.0,440.0,122.0,286.0,56.0,68.0,27.0,149.0,176.0,126.0,39.0,18.0,62.0,125.0,556.0,338.0,73,1285.4794520547946,93840.0,31.0,200.66,96.16150400000001,0,5000000
Kyle Korver,2012,2594,3.63953488372093,8.05813953488372,2.4767441860465116,5.546511627906977,1.0,1.1395348837209303,0.29069767441860467,3.546511627906977,3.8372093023255816,1.8255813953488371,0.8953488372093024,0.5116279069767442,1.0116279069767442,2.2325581395348837,10.755813953488373,2.35,313.0,693.0,213.0,477.0,86.0,98.0,25.0,305.0,330.0,157.0,77.0,44.0,87.0,192.0,925.0,188.0,86,1701.0813953488373,146293.0,32.0,200.66,96.16150400000001,2,5000000
Kyle Korver,2013,2594,4.0476190476190474,8.654761904761905,2.630952380952381,5.714285714285714,1.2738095238095237,1.3928571428571428,0.30952380952380953,3.7023809523809526,4.011904761904762,2.7261904761904763,0.9285714285714286,0.36904761904761907,1.5238095238095237,2.0833333333333335,12.0,2.91025641025641,340.0,727.0,221.0,480.0,107.0,117.0,26.0,311.0,337.0,229.0,78.0,31.0,128.0,175.0,1008.0,227.0,84,1901.0119047619048,159685.0,33.0,200.66,96.16150400000001,4,6760563
Kyle Korver,2014,2594,3.9157894736842107,8.31578947368421,2.9263157894736844,6.326315789473684,1.3157894736842106,1.4736842105263157,0.17894736842105263,3.9473684210526314,4.126315789473685,2.5052631578947366,0.7894736842105263,0.6421052631578947,1.4,1.8210526315789475,12.073684210526316,7.2105263157894735,372.0,790.0,278.0,601.0,125.0,140.0,17.0,375.0,392.0,238.0,75.0,61.0,133.0,173.0,1147.0,685.0,95,1957.0842105263157,185923.0,34.0,200.66,96.16150400000001,6,6253521
Kyle Korver,2015,2594,3.2916666666666665,7.583333333333333,1.9791666666666667,4.9375,0.7083333333333334,0.8020833333333334,0.1875,3.2291666666666665,3.4166666666666665,1.8541666666666667,0.71875,0.4166666666666667,1.1458333333333333,1.9583333333333333,9.270833333333334,5.135416666666667,316.0,728.0,190.0,474.0,68.0,77.0,18.0,310.0,328.0,178.0,69.0,40.0,110.0,188.0,890.0,493.0,96,1777.1875,170610.0,35.0,200.66,96.16150400000001,12,5746479
Kyle Korver,2016,2594,3.2222222222222223,6.933333333333334,2.2222222222222223,5.0,0.6,0.6444444444444445,0.1,2.411111111111111,2.511111111111111,1.5222222222222221,0.5,0.3,0.9222222222222223,1.511111111111111,9.266666666666667,-0.7777777777777778,290.0,624.0,200.0,450.0,54.0,58.0,9.0,217.0,226.0,137.0,45.0,27.0,83.0,136.0,834.0,-70.0,90,1463.1777777777777,131686.0,36.0,200.66,96.16150400000001,2,5239437
Kyle Korver,2017,2594,2.93,6.64,2.15,5.1,0.9,1.01,0.15,2.06,2.21,1.1,0.43,0.37,0.75,1.77,8.91,3.11,293.0,664.0,215.0,510.0,90.0,101.0,15.0,206.0,221.0,110.0,43.0,37.0,75.0,177.0,891.0,311.0,100,1300.09,130009.0,37.0,200.66,96.16150400000001,4,7000000
Nene,2010,2403,5.116279069767442,8.523255813953488,0.011627906976744186,0.05813953488372093,3.9069767441860463,5.6395348837209305,1.930232558139535,5.5,7.430232558139535,1.9069767441860466,1.1162790697674418,0.9186046511627907,1.744186046511628,3.1744186046511627,14.151162790697674,3.65,440.0,733.0,1.0,5.0,336.0,485.0,166.0,473.0,639.0,164.0,96.0,79.0,150.0,273.0,1217.0,292.0,86,1712.7441860465117,147296.0,28.0,210.82,113.398,0,11360000
Nene,2011,2403,5.4,9.95,0.0,0.1,2.825,4.225,1.575,5.725,7.3,2.0,1.075,0.975,2.4,2.375,13.625,2.6153846153846154,216.0,398.0,0.0,4.0,113.0,169.0,63.0,229.0,292.0,80.0,43.0,39.0,96.0,95.0,545.0,102.0,40,1664.875,66595.0,29.0,210.82,113.398,0,13000000
Nene,2012,2403,4.672131147540983,9.737704918032787,0.0,0.01639344262295082,3.2131147540983607,4.409836065573771,1.6557377049180328,5.016393442622951,6.672131147540983,2.901639344262295,0.9016393442622951,0.6065573770491803,2.278688524590164,2.80327868852459,12.557377049180328,1.5245901639344261,285.0,594.0,0.0,1.0,196.0,269.0,101.0,306.0,407.0,177.0,55.0,37.0,139.0,171.0,766.0,93.0,61,1632.0983606557377,99558.0,30.0,210.82,113.398,0,13000000
Nene,2013,2403,5.602941176470588,11.323529411764707,0.014705882352941176,0.07352941176470588,2.7058823529411766,4.735294117647059,1.2205882352941178,4.279411764705882,5.5,2.75,1.161764705882353,0.8676470588235294,2.0441176470588234,3.1470588235294117,13.926470588235293,1.4444444444444444,381.0,770.0,1.0,5.0,184.0,322.0,83.0,291.0,374.0,187.0,79.0,59.0,139.0,214.0,947.0,91.0,68,1664.7941176470588,113206.0,31.0,210.82,113.398,0,13000000
Nene,2014,2403,4.341463414634147,8.646341463414634,0.012195121951219513,0.07317073170731707,1.7804878048780488,2.9146341463414633,1.353658536585366,3.792682926829268,5.146341463414634,1.7317073170731707,1.0,0.34146341463414637,1.7926829268292683,2.707317073170732,10.475609756097562,1.7926829268292683,356.0,709.0,1.0,6.0,146.0,239.0,111.0,311.0,422.0,142.0,82.0,28.0,147.0,222.0,859.0,147.0,82,1498.658536585366,122890.0,32.0,210.82,113.398,0,13000000
Nene,2015,2403,3.6779661016949152,6.762711864406779,0.0,0.05084745762711865,1.847457627118644,3.2033898305084745,0.9152542372881356,3.5762711864406778,4.491525423728813,1.6779661016949152,0.9830508474576272,0.4576271186440678,1.2881355932203389,2.6610169491525424,9.203389830508474,1.0169491525423728,217.0,399.0,0.0,3.0,109.0,189.0,54.0,211.0,265.0,99.0,58.0,27.0,76.0,157.0,543.0,60.0,59,1142.0677966101696,67382.0,33.0,210.82,113.398,0,13000000
Nene,2016,2403,3.728395061728395,5.888888888888889,0.037037037037037035,0.13580246913580246,1.728395061728395,2.925925925925926,1.3703703703703705,2.8641975308641974,4.234567901234568,0.9506172839506173,0.8024691358024691,0.5308641975308642,1.0617283950617284,2.4691358024691357,9.222222222222221,2.6790123456790123,302.0,477.0,3.0,11.0,140.0,237.0,111.0,232.0,343.0,77.0,65.0,43.0,86.0,200.0,747.0,217.0,81,1064.469135802469,86222.0,34.0,210.82,113.398,0,2898000
Nene,2017,2403,2.3230769230769233,4.061538461538461,0.0,0.046153846153846156,1.1846153846153846,1.876923076923077,0.9384615384615385,2.276923076923077,3.2153846153846155,0.8,0.47692307692307695,0.2923076923076923,0.7384615384615385,2.276923076923077,5.8307692307692305,4.723076923076923,151.0,264.0,0.0,3.0,77.0,122.0,61.0,148.0,209.0,52.0,31.0,19.0,48.0,148.0,379.0,307.0,65,825.0461538461539,53628.0,35.0,210.82,113.398,0,3477600
Spencer Hawes,2010,201150,3.1704545454545454,6.920454545454546,0.10227272727272728,0.4318181818181818,0.5568181818181818,1.0454545454545454,1.5568181818181819,4.0227272727272725,5.579545454545454,1.4886363636363635,0.32954545454545453,0.8409090909090909,1.1590909090909092,2.4886363636363638,7.0,-0.5813953488372093,279.0,609.0,9.0,38.0,49.0,92.0,137.0,354.0,491.0,131.0,29.0,74.0,102.0,219.0,616.0,-50.0,88,1238.7386363636363,109009.0,23.0,215.9,111.13004,0,2974320
Spencer Hawes,2011,201150,4.096153846153846,8.423076923076923,0.09615384615384616,0.3269230769230769,1.1730769230769231,1.6346153846153846,1.8653846153846154,5.403846153846154,7.269230769230769,2.2884615384615383,0.38461538461538464,1.1346153846153846,1.5769230769230769,2.7115384615384617,9.461538461538462,1.22,213.0,438.0,5.0,17.0,61.0,85.0,97.0,281.0,378.0,119.0,20.0,59.0,82.0,141.0,492.0,61.0,52,1444.9423076923076,75137.0,24.0,215.9,111.13004,1,4051024
Spencer Hawes,2012,201150,4.53932584269663,9.831460674157304,0.38202247191011235,1.0674157303370786,1.4831460674157304,1.9213483146067416,2.044943820224719,4.910112359550562,6.955056179775281,2.337078651685393,0.3146067415730337,1.3820224719101124,1.595505617977528,2.8764044943820224,10.9438202247191,-1.6951219512195121,404.0,875.0,34.0,95.0,132.0,171.0,182.0,437.0,619.0,208.0,28.0,123.0,142.0,256.0,974.0,-139.0,89,1507.4044943820224,134159.0,25.0,215.9,111.13004,19,8500000
Spencer Hawes,2013,201150,4.988235294117647,10.976470588235294,1.5411764705882354,3.7411764705882353,1.588235294117647,2.011764705882353,1.6588235294117648,6.552941176470588,8.211764705882352,2.9411764705882355,0.5647058823529412,1.188235294117647,2.0941176470588236,2.9176470588235293,13.105882352941176,-6.025,424.0,933.0,131.0,318.0,135.0,171.0,141.0,557.0,698.0,250.0,48.0,101.0,178.0,248.0,1114.0,-482.0,85,1744.729411764706,148302.0,26.0,215.9,111.13004,2,6500000
Spencer Hawes,2014,201150,2.303370786516854,5.662921348314606,0.7640449438202247,2.303370786516854,0.6853932584269663,1.0449438202247192,0.5280898876404494,3.101123595505618,3.6292134831460676,1.1797752808988764,0.38202247191011235,0.6853932584269663,0.8764044943820225,2.3707865168539324,6.056179775280899,-1.3258426966292134,205.0,504.0,68.0,205.0,61.0,93.0,47.0,276.0,323.0,105.0,34.0,61.0,78.0,211.0,539.0,-118.0,89,1030.8314606741574,91744.0,27.0,215.9,111.13004,1,5305000
Spencer Hawes,2015,201150,2.1470588235294117,5.3088235294117645,0.6323529411764706,1.75,0.9411764705882353,1.1470588235294117,0.8382352941176471,3.5,4.338235294117647,1.8088235294117647,0.36764705882352944,0.4852941176470588,0.9705882352941176,1.8529411764705883,5.867647058823529,1.411764705882353,146.0,361.0,43.0,119.0,64.0,78.0,57.0,238.0,295.0,123.0,25.0,33.0,66.0,126.0,399.0,96.0,68,1060.2794117647059,72099.0,28.0,215.9,111.13004,2,5543725
Spencer Hawes,2016,201150,2.4285714285714284,5.174603174603175,0.4603174603174603,1.5396825396825398,0.6984126984126984,0.8253968253968254,0.7301587301587301,2.8253968253968256,3.5555555555555554,1.6666666666666667,0.2698412698412698,0.5396825396825397,0.9682539682539683,1.492063492063492,6.015873015873016,-2.634920634920635,153.0,326.0,29.0,97.0,44.0,52.0,46.0,178.0,224.0,105.0,17.0,34.0,61.0,94.0,379.0,-166.0,63,897.2857142857143,56529.0,29.0,215.9,111.13004,6,6348759
Davis Bertans,2016,202722,1.5116279069767442,3.4186046511627906,0.9767441860465116,2.4767441860465116,0.4186046511627907,0.5116279069767442,0.36046511627906974,1.1744186046511629,1.5348837209302326,0.6511627906976745,0.29069767441860467,0.4186046511627907,0.5348837209302325,1.069767441860465,4.4186046511627906,1.7325581395348837,130.0,294.0,84.0,213.0,36.0,44.0,31.0,101.0,132.0,56.0,25.0,36.0,46.0,92.0,380.0,149.0,86,704.5348837209302,60590.0,24.0,208.28,95.25432,1,543471
Davis Bertans,2017,202722,1.9655172413793103,4.655172413793103,1.1724137931034482,3.2528735632183907,0.6206896551724138,0.7586206896551724,0.22988505747126436,1.735632183908046,1.9655172413793103,0.9310344827586207,0.3793103448275862,0.3448275862068966,0.47126436781609193,1.2528735632183907,5.724137931034483,1.6206896551724137,171.0,405.0,102.0,283.0,54.0,66.0,20.0,151.0,171.0,81.0,33.0,30.0,41.0,109.0,498.0,141.0,87,857.4942528735633,74602.0,25.0,208.28,95.25432,0,1312611
Xavier Rathan-Mayes,2017,1628504,1.625,6.375,0.125,2.125,0.5,1.375,0.0,0.75,0.75,2.5,0.875,0.375,1.625,3.0,3.875,-10.125,13.0,51.0,1.0,17.0,4.0,11.0,0.0,6.0,6.0,20.0,7.0,3.0,13.0,24.0,31.0,-81.0,8,1069.875,8559.0,24.0,193.04,94.34713599999999,0,46080
Alex Stepheson,2015,1627293,1.0,3.6363636363636362,0.0,0.0,0.6363636363636364,1.6363636363636365,2.8181818181818183,1.3636363636363635,4.181818181818182,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.2727272727272727,1.3636363636363635,2.6363636363636362,-1.3636363636363635,11.0,40.0,0.0,0.0,7.0,18.0,31.0,15.0,46.0,3.0,1.0,5.0,3.0,15.0,29.0,-15.0,11,545.0,5995.0,28.0,208.28,122.46983999999999,0,61776
Alex Stepheson,2015,1627293,1.0,3.6363636363636362,0.0,0.0,0.6363636363636364,1.6363636363636365,2.8181818181818183,1.3636363636363635,4.181818181818182,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.2727272727272727,1.3636363636363635,2.6363636363636362,-1.3636363636363635,11.0,40.0,0.0,0.0,7.0,18.0,31.0,15.0,46.0,3.0,1.0,5.0,3.0,15.0,29.0,-15.0,11,545.0,5995.0,28.0,208.28,122.46983999999999,0,30888
Bradley Beal,2012,203078,4.890625,12.0,1.53125,4.078125,2.28125,2.859375,0.796875,2.890625,3.6875,2.453125,0.921875,0.46875,1.578125,2.09375,13.59375,-1.6428571428571428,313.0,768.0,98.0,261.0,146.0,183.0,51.0,185.0,236.0,157.0,59.0,30.0,101.0,134.0,870.0,-92.0,64,1638.78125,104882.0,20.0,195.58,93.89354399999999,2,4133280
Bradley Beal,2013,203078,6.725274725274725,15.758241758241759,1.945054945054945,4.747252747252747,2.241758241758242,2.8351648351648353,0.7912087912087912,3.032967032967033,3.8241758241758244,3.340659340659341,1.0769230769230769,0.3076923076923077,1.8241758241758241,2.10989010989011,17.63736263736264,1.5952380952380953,612.0,1434.0,177.0,432.0,204.0,258.0,72.0,276.0,348.0,304.0,98.0,28.0,166.0,192.0,1605.0,134.0,91,1972.2967032967033,179479.0,21.0,195.58,93.89354399999999,13,4319280
Bradley Beal,2014,203078,5.9605263157894735,14.144736842105264,1.7236842105263157,4.342105263157895,2.4342105263157894,3.039473684210526,0.9473684210526315,3.0526315789473686,4.0,3.210526315789474,1.2236842105263157,0.32894736842105265,2.039473684210526,2.1578947368421053,16.07894736842105,2.776315789473684,453.0,1075.0,131.0,330.0,185.0,231.0,72.0,232.0,304.0,244.0,93.0,25.0,155.0,164.0,1222.0,211.0,76,2042.9473684210527,155264.0,22.0,195.58,93.89354399999999,2,4505280
Bradley Beal,2015,203078,6.516666666666667,14.25,1.8666666666666667,4.833333333333333,2.283333333333333,2.9833333333333334,0.7333333333333333,2.65,3.3833333333333333,2.8833333333333333,0.9333333333333333,0.18333333333333332,2.1166666666666667,2.1,17.183333333333334,-0.16666666666666666,391.0,855.0,112.0,290.0,137.0,179.0,44.0,159.0,203.0,173.0,56.0,11.0,127.0,126.0,1031.0,-10.0,60,1820.3,109218.0,23.0,195.58,93.89354399999999,5,5694674
Bradley Beal,2016,203078,8.270833333333334,17.260416666666668,2.75,7.041666666666667,3.5625,4.333333333333333,0.7291666666666666,2.3541666666666665,3.0833333333333335,3.375,1.125,0.3020833333333333,1.96875,2.2395833333333335,22.854166666666668,4.375,794.0,1657.0,264.0,676.0,342.0,416.0,70.0,226.0,296.0,324.0,108.0,29.0,189.0,215.0,2194.0,420.0,96,2084.7395833333335,200135.0,24.0,195.58,93.89354399999999,10,22116750
