TEAM_ID,avg(FGM),avg(FGA),avg(FG3M),avg(FG3A),avg(FTM),avg(FTA),avg(OREB),avg(DREB),avg(REB),avg(AST),avg(STL),avg(BLK),avg(TO),avg(PF),avg(PTS),avg(PLUS_MINUS),sum(FGM),sum(FGA),sum(FG3M),sum(FG3A),sum(FTM),sum(FTA),sum(OREB),sum(DREB),sum(REB),sum(AST),sum(STL),sum(BLK),sum(TO),sum(PF),sum(PTS),sum(PLUS_MINUS),sum(ifminute),avg(seconds),sum(seconds),year,player_name,player_position,team_abbreviation,age,player_height,player_weight,draft_year,draft_round,draft_number,PLAYER_ID
1610612756,4.222222222222222,8.866666666666667,1.3555555555555556,3.888888888888889,1.3111111111111111,1.7555555555555555,1.6888888888888889,3.888888888888889,5.5777777777777775,1.6,0.2222222222222222,0.5111111111111111,1.2666666666666666,3.311111111111111,11.11111111111111,-0.9111111111111111,190.0,399.0,61.0,175.0,59.0,79.0,76.0,175.0,251.0,72.0,10.0,23.0,57.0,149.0,500.0,-41.0,45,1326.8222222222223,59707.0,2019,Aron Baynes,C,PHX,33.0,208.28,117.93392,Undrafted,Undrafted,Undrafted,203382
1610612750,3.5185185185185186,7.851851851851852,1.0740740740740742,3.4444444444444446,1.1481481481481481,1.5925925925925926,0.7037037037037037,2.0,2.7037037037037037,0.8148148148148148,0.7037037037037037,0.4444444444444444,1.0740740740740742,1.962962962962963,9.25925925925926,0.7407407407407407,95.0,212.0,29.0,93.0,31.0,43.0,19.0,54.0,73.0,22.0,19.0,12.0,29.0,53.0,250.0,20.0,27,1309.4814814814815,35356.0,2019,Jake Layman,SF,MIN,26.0,203.2,94.800728,2016,2,47,1627774
1610612739,4.84375,10.875,2.03125,5.375,2.40625,2.71875,0.65625,1.59375,2.25,2.34375,0.53125,0.25,1.375,1.15625,14.125,-3.59375,155.0,348.0,65.0,172.0,77.0,87.0,21.0,51.0,72.0,75.0,17.0,8.0,44.0,37.0,452.0,-115.0,32,1348.0625,43138.0,2019,Jordan Clarkson,PG,UTA,28.0,193.04,87.996848,2014,2,46,203903
1610612742,9.774647887323944,20.492957746478872,2.9295774647887325,8.32394366197183,5.126760563380282,7.098591549295775,0.8169014084507042,7.056338028169014,7.873239436619718,8.450704225352112,0.9295774647887324,0.5492957746478874,4.211267605633803,2.323943661971831,27.6056338028169,3.0422535211267605,694.0,1455.0,208.0,591.0,364.0,504.0,58.0,501.0,559.0,600.0,66.0,39.0,299.0,165.0,1960.0,216.0,71,2040.0845070422536,144846.0,2020,Luka Doncic,F,DAL,22.0,200.66,104.32616,2018,1,3,1629029
1610612742,9.774647887323944,20.492957746478872,2.9295774647887325,8.32394366197183,5.126760563380282,7.098591549295775,0.8169014084507042,7.056338028169014,7.873239436619718,8.450704225352112,0.9295774647887324,0.5492957746478874,4.211267605633803,2.323943661971831,27.6056338028169,3.0422535211267605,694.0,1455.0,208.0,591.0,364.0,504.0,58.0,501.0,559.0,600.0,66.0,39.0,299.0,165.0,1960.0,216.0,71,2040.0845070422536,144846.0,2020,Luka Doncic,G,DAL,22.0,200.66,104.32616,2018,1,3,1629029
1610612757,2.9473684210526314,7.223684210526316,1.9342105263157894,5.0,0.6578947368421053,0.8421052631578947,0.8552631578947368,5.631578947368421,6.4868421052631575,1.631578947368421,1.381578947368421,1.1710526315789473,0.9605263157894737,2.776315789473684,8.486842105263158,2.8157894736842106,224.0,549.0,147.0,380.0,50.0,64.0,65.0,428.0,493.0,124.0,105.0,89.0,73.0,211.0,645.0,214.0,76,1911.5131578947369,145275.0,2020,Robert Covington,SF,POR,30.0,200.66,94.800728,Undrafted,Undrafted,Undrafted,203496
1610612753,1.105263157894737,3.710526315789474,0.8421052631578947,3.0789473684210527,0.2631578947368421,0.3157894736842105,0.868421052631579,2.3684210526315788,3.236842105263158,0.8157894736842105,0.3684210526315789,0.21052631578947367,0.5263157894736842,1.0263157894736843,3.3157894736842106,-2.973684210526316,42.0,141.0,32.0,117.0,10.0,12.0,33.0,90.0,123.0,31.0,14.0,8.0,20.0,39.0,126.0,-113.0,38,1068.2631578947369,40594.0,2020,Gary Clark,F,PHI,26.0,198.12,102.0582,Undrafted,Undrafted,Undrafted,1629109
1610612758,1.8888888888888888,4.518518518518518,0.7407407407407407,2.111111111111111,1.2222222222222223,1.3333333333333333,0.5185185185185185,1.6666666666666667,2.185185185185185,0.9259259259259259,0.2962962962962963,0.1111111111111111,0.4074074074074074,0.8888888888888888,5.7407407407407405,-3.7037037037037037,51.0,122.0,20.0,57.0,33.0,36.0,14.0,45.0,59.0,25.0,8.0,3.0,11.0,24.0,155.0,-100.0,27,966.5555555555555,26097.0,2020,Glenn Robinson III,F,SAC,27.0,198.12,100.697424,2014,2,40,203922
1610612758,1.8888888888888888,4.518518518518518,0.7407407407407407,2.111111111111111,1.2222222222222223,1.3333333333333333,0.5185185185185185,1.6666666666666667,2.185185185185185,0.9259259259259259,0.2962962962962963,0.1111111111111111,0.4074074074074074,0.8888888888888888,5.7407407407407405,-3.7037037037037037,51.0,122.0,20.0,57.0,33.0,36.0,14.0,45.0,59.0,25.0,8.0,3.0,11.0,24.0,155.0,-100.0,27,966.5555555555555,26097.0,2020,Glenn Robinson III,G,SAC,27.0,198.12,100.697424,2014,2,40,203922
1610612749,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,"","",2020,Justin Patton,C,HOU,24.0,210.82,109.315672,2017,1,16,1628383
1610612760,0.4,0.7,0.0,0.0,0.2,0.2,0.2,0.5,0.7,0.0,0.0,0.1,0.4,0.5,1.0,0.0,4.0,7.0,0.0,0.0,2.0,2.0,2.0,5.0,7.0,0.0,0.0,1.0,4.0,5.0,10.0,0.0,10,175.0,1750.0,2015,Nazr Mohammed,C,OKC,38.0,208.28,113.398,1998,1,29,1737
1610612759,7.280898876404494,14.235955056179776,0.02247191011235955,0.21348314606741572,3.5280898876404496,4.112359550561798,2.303370786516854,6.033707865168539,8.337078651685394,1.3820224719101124,0.5056179775280899,1.0898876404494382,1.303370786516854,2.0224719101123596,18.1123595505618,6.325842696629214,648.0,1267.0,2.0,19.0,314.0,366.0,205.0,537.0,742.0,123.0,45.0,97.0,116.0,180.0,1612.0,563.0,89,1836.7752808988764,163473.0,2015,LaMarcus Aldridge,PF,SAS,30.0,210.82,108.86208,2006,1,2,200746
1610612737,2.4269662921348316,4.853932584269663,0.5730337078651685,1.6629213483146068,0.8539325842696629,1.3707865168539326,0.6741573033707865,3.6179775280898876,4.292134831460674,1.4382022471910112,1.101123595505618,0.5168539325842697,0.9438202247191011,1.4606741573033708,6.280898876404494,-0.7191011235955056,216.0,432.0,51.0,148.0,76.0,122.0,60.0,322.0,382.0,128.0,98.0,46.0,84.0,130.0,559.0,-64.0,89,1360.573033707865,121091.0,2015,Thabo Sefolosha,SG,ATL,32.0,200.66,99.79024,2006,1,13,200757
1610612737,4.233333333333333,9.744444444444444,1.4444444444444444,4.177777777777778,1.6777777777777778,2.111111111111111,0.4,4.7444444444444445,5.144444444444445,2.1666666666666665,1.3111111111111111,0.5111111111111111,1.7333333333333334,2.2555555555555555,11.588888888888889,0.4666666666666667,381.0,877.0,130.0,376.0,151.0,190.0,36.0,427.0,463.0,195.0,118.0,46.0,156.0,203.0,1043.0,42.0,90,1679.588888888889,151163.0,2015,Kent Bazemore,SG,ATL,26.0,195.58,91.171992,Undrafted,Undrafted,Undrafted,203145
1610612753,2.36,6.44,1.08,3.12,1.2,1.6,0.44,1.56,2.0,4.0,0.72,0.2,1.4,1.32,7.0,-0.96,59.0,161.0,27.0,78.0,30.0,40.0,11.0,39.0,50.0,100.0,18.0,5.0,35.0,33.0,175.0,-24.0,25,1084.24,27106.0,2015,Brandon Jennings,PG,ORL,26.0,185.42,76.657048,2009,1,10,201943
1610612764,3.0,7.642857142857143,1.2857142857142858,3.857142857142857,1.1428571428571428,1.5,0.5,2.0,2.5,1.2857142857142858,0.9285714285714286,0.07142857142857142,0.7857142857142857,1.2142857142857142,8.428571428571429,1.6428571428571428,42.0,107.0,18.0,54.0,16.0,21.0,7.0,28.0,35.0,18.0,13.0,1.0,11.0,17.0,118.0,23.0,14,958.0,13412.0,2015,Marcus Thornton,SG,WAS,29.0,193.04,92.98635999999999,2009,2,43,201977
1610612739,2.604651162790698,5.348837209302325,1.6046511627906976,3.7209302325581395,0.3953488372093023,0.4883720930232558,0.3953488372093023,2.7209302325581395,3.116279069767442,0.7209302325581395,0.32558139534883723,0.3953488372093023,0.4186046511627907,2.1627906976744184,7.209302325581396,2.9069767441860463,112.0,230.0,69.0,160.0,17.0,21.0,17.0,117.0,134.0,31.0,14.0,17.0,18.0,93.0,310.0,125.0,43,953.0930232558139,40983.0,2015,Channing Frye,C,CLE,33.0,210.82,115.66596000000001,2005,1,8,101112
1610612744,1.4301075268817205,3.3763440860215055,0.7956989247311828,1.989247311827957,0.27956989247311825,0.43010752688172044,0.23655913978494625,2.129032258064516,2.3655913978494625,0.6989247311827957,0.3010752688172043,0.27956989247311825,0.46236559139784944,0.8494623655913979,3.935483870967742,-0.6881720430107527,133.0,314.0,74.0,185.0,26.0,40.0,22.0,198.0,220.0,65.0,28.0,26.0,43.0,79.0,366.0,-64.0,93,835.0322580645161,77658.0,2015,Brandon Rush,SG,GSW,30.0,198.12,99.79024,2008,1,13,201575
1610612746,2.0714285714285716,3.4714285714285715,0.0,0.0,0.9428571428571428,1.3428571428571427,1.3714285714285714,3.2857142857142856,4.6571428571428575,0.7714285714285715,0.7571428571428571,1.0285714285714285,0.9857142857142858,2.2142857142857144,5.085714285714285,-0.5571428571428572,145.0,243.0,0.0,0.0,66.0,94.0,96.0,230.0,326.0,54.0,53.0,72.0,69.0,155.0,356.0,-39.0,70,771.7857142857143,54025.0,2015,Cole Aldrich,C,LAC,27.0,210.82,113.398,2010,1,11,202332
1610612763,2.8,7.9,1.0,2.6,0.3,0.5,0.2,1.4,1.6,2.7,0.7,0.3,1.3,1.5,6.9,-0.8,28.0,79.0,10.0,26.0,3.0,5.0,2.0,14.0,16.0,27.0,7.0,3.0,13.0,15.0,69.0,-8.0,10,1311.2,13112.0,2015,Ray McCallum,PG,SAS,25.0,190.5,86.18248,2013,2,36,203492
1610612763,6.089285714285714,13.303571428571429,0.03571428571428571,0.07142857142857142,3.7857142857142856,4.553571428571429,1.1607142857142858,5.803571428571429,6.964285714285714,3.607142857142857,0.9642857142857143,1.3571428571428572,2.267857142857143,2.75,16.0,0.5535714285714286,341.0,745.0,2.0,4.0,212.0,255.0,65.0,325.0,390.0,202.0,54.0,76.0,127.0,154.0,896.0,31.0,56,2034.0,113904.0,2015,Marc Gasol,C,MEM,31.0,215.9,115.66596000000001,2007,2,48,201188
1610612763,1.325,3.225,0.325,0.85,0.75,1.225,0.3,0.9,1.2,0.725,0.675,0.175,0.5,0.975,3.725,0.675,53.0,129.0,13.0,34.0,30.0,49.0,12.0,36.0,48.0,29.0,27.0,7.0,20.0,39.0,149.0,27.0,40,557.075,22283.0,2014,Jordan Adams,SG,MEM,20.0,195.58,94.800728,2014,1,22,203919
1610612757,1.1428571428571428,2.7142857142857144,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.2857142857142857,1.0,1.2857142857142858,2.4285714285714284,0.2857142857142857,0.0,1.1428571428571428,1.4285714285714286,3.2857142857142856,-1.0,8.0,19.0,2.0,6.0,5.0,6.0,2.0,7.0,9.0,17.0,2.0,0.0,8.0,10.0,23.0,-7.0,7,612.7142857142857,4289.0,2014,Tim Frazier,PG,POR,24.0,185.42,77.11064,Undrafted,Undrafted,Undrafted,204025
1610612762,1.9333333333333333,4.6,0.4666666666666667,1.3333333333333333,1.0,1.2,0.2,1.0,1.2,1.0,0.26666666666666666,0.0,0.8,0.4,5.333333333333333,0.0,29.0,69.0,7.0,20.0,15.0,18.0,3.0,15.0,18.0,15.0,4.0,0.0,12.0,6.0,80.0,0.0,15,637.6,9564.0,2014,Bryce Cotton,PG,UTA,22.0,185.42,74.84268,Undrafted,Undrafted,Undrafted,203955
1610612762,0.9310344827586207,2.5172413793103448,0.4482758620689655,1.3448275862068966,0.3103448275862069,0.3448275862068966,0.20689655172413793,0.4827586206896552,0.6896551724137931,0.8275862068965517,0.20689655172413793,0.06896551724137931,0.5172413793103449,0.7931034482758621,2.6206896551724137,0.06896551724137931,27.0,73.0,13.0,39.0,9.0,10.0,6.0,14.0,20.0,24.0,6.0,2.0,15.0,23.0,76.0,2.0,29,603.8275862068965,17511.0,2014,Ian Clark,SG,DEN,24.0,190.5,81.64656,Undrafted,Undrafted,Undrafted,203546
1610612754,3.9,8.9,1.5,3.9,1.2,1.8,0.2,1.2,1.4,2.7,0.4,0.0,1.0,0.9,10.5,0.3,39.0,89.0,15.0,39.0,12.0,18.0,2.0,12.0,14.0,27.0,4.0,0.0,10.0,9.0,105.0,3.0,10,1158.0,11580.0,2014,AJ Price,PG,CLE,28.0,187.96,88.45044,2009,2,52,201985
1610612748,1.5454545454545454,3.909090909090909,0.2727272727272727,0.9090909090909091,0.8181818181818182,1.0,0.18181818181818182,0.9090909090909091,1.0909090909090908,0.45454545454545453,0.8181818181818182,0.18181818181818182,0.7272727272727273,1.0,4.181818181818182,-2.1818181818181817,17.0,43.0,3.0,10.0,9.0,11.0,2.0,10.0,12.0,5.0,9.0,2.0,8.0,11.0,46.0,-24.0,11,966.6363636363636,10633.0,2014,Shannon Brown,SG,MIA,29.0,190.5,97.52228000000001,2006,1,25,200769
1610612764,1.9230769230769231,3.3076923076923075,0.0,0.0,1.2564102564102564,2.358974358974359,1.3846153846153846,3.0256410256410255,4.410256410256411,0.717948717948718,0.9487179487179487,0.7948717948717948,1.0256410256410255,3.0,5.102564102564102,0.07692307692307693,75.0,129.0,0.0,0.0,49.0,92.0,54.0,118.0,172.0,28.0,37.0,31.0,40.0,117.0,199.0,3.0,39,1012.6153846153846,39492.0,2016,Ian Mahinmi,C,WAS,30.0,210.82,118.841104,2005,1,28,101133
1610612761,2.8620689655172415,7.149425287356322,1.367816091954023,4.0344827586206895,1.1379310344827587,1.5172413793103448,0.8160919540229885,2.8620689655172415,3.67816091954023,0.9655172413793104,1.1149425287356323,0.3793103448275862,0.7126436781609196,1.8505747126436782,8.229885057471265,0.6896551724137931,249.0,622.0,119.0,351.0,99.0,132.0,71.0,249.0,320.0,84.0,97.0,33.0,62.0,161.0,716.0,60.0,87,1470.287356321839,127915.0,2016,DeMarre Carroll,SF,TOR,30.0,203.2,96.16150400000001,2009,1,27,201960
1610612760,2.7906976744186047,6.034883720930233,0.6046511627906976,2.383720930232558,0.6046511627906976,1.569767441860465,1.3604651162790697,3.8255813953488373,5.186046511627907,1.0465116279069768,1.2674418604651163,1.127906976744186,0.7093023255813954,2.616279069767442,6.790697674418604,1.813953488372093,240.0,519.0,52.0,205.0,52.0,135.0,117.0,329.0,446.0,90.0,109.0,97.0,61.0,225.0,584.0,156.0,86,1824.639534883721,156919.0,2016,Andre Roberson,SG,OKC,25.0,200.66,95.25432,2013,1,26,203460
1610612750,4.0,7.909090909090909,0.18181818181818182,0.5,1.7613636363636365,2.1931818181818183,2.2613636363636362,5.5227272727272725,7.784090909090909,1.8522727272727273,1.0454545454545454,1.2159090909090908,1.3181818181818181,3.034090909090909,9.943181818181818,1.2954545454545454,352.0,696.0,16.0,44.0,155.0,193.0,199.0,486.0,685.0,163.0,92.0,107.0,116.0,267.0,875.0,114.0,88,1903.8181818181818,167536.0,2016,Gorgui Dieng,C,MIN,27.0,210.82,108.86208,2013,1,21,203476
1610612739,3.0,4.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,1.0,0.0,6.0,2.0,3.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,1.0,0.0,6.0,2.0,3.0,6.0,4.0,1,1440.0,1440.0,2016,Edy Tavares,C,CLE,25.0,220.98,120.20188,2014,2,43,204002
1610612743,5.405797101449275,12.434782608695652,1.1014492753623188,3.101449275362319,4.840579710144928,6.159420289855072,0.6231884057971014,2.869565217391304,3.4927536231884058,8.391304347826088,1.5507246376811594,0.17391304347826086,3.130434782608696,1.7971014492753623,16.753623188405797,-0.7903225806451613,373.0,858.0,76.0,214.0,334.0,425.0,43.0,198.0,241.0,579.0,107.0,12.0,216.0,124.0,1156.0,-49.0,69,1934.391304347826,133473.0,2013,Ty Lawson,PG,DEN,26.0,180.34,88.45044,2009,1,18,201951
1610612755,2.611111111111111,5.611111111111111,1.1111111111111112,2.7777777777777777,0.4444444444444444,0.7777777777777778,0.9444444444444444,2.388888888888889,3.3333333333333335,0.4444444444444444,0.5,0.4444444444444444,0.7777777777777778,1.7222222222222223,6.777777777777778,-4.944444444444445,47.0,101.0,20.0,50.0,8.0,14.0,17.0,43.0,60.0,8.0,9.0,8.0,14.0,31.0,122.0,-89.0,18,824.6111111111111,14843.0,2013,Byron Mullens,PF,PHI,25.0,213.36,124.7378,2009,1,24,201957
1610612739,4.455555555555556,9.266666666666667,0.0,0.022222222222222223,2.8777777777777778,4.166666666666667,3.3333333333333335,5.855555555555555,9.188888888888888,0.9222222222222223,0.5333333333333333,0.45555555555555555,1.3555555555555556,2.2777777777777777,11.78888888888889,-2.7804878048780486,401.0,834.0,0.0,2.0,259.0,375.0,300.0,527.0,827.0,83.0,48.0,41.0,122.0,205.0,1061.0,-228.0,90,1731.3666666666666,155823.0,2013,Tristan Thompson,PF,CLE,23.0,205.74,107.95489599999999,2011,1,4,202684
1610612744,0.9019607843137255,2.4705882352941178,0.29411764705882354,1.0392156862745099,0.5098039215686274,0.9411764705882353,0.11764705882352941,0.803921568627451,0.9215686274509803,0.5294117647058824,0.29411764705882354,0.1568627450980392,0.7254901960784313,1.0784313725490196,2.607843137254902,-2.9545454545454546,46.0,126.0,15.0,53.0,26.0,48.0,6.0,41.0,47.0,27.0,15.0,8.0,37.0,55.0,133.0,-130.0,51,316.70588235294116,16152.0,2013,Kent Bazemore,SG,LAL,24.0,195.58,91.171992,Undrafted,Undrafted,Undrafted,203145
1610612762,3.6382978723404253,8.414893617021276,1.3085106382978724,3.3404255319148937,0.8404255319148937,1.053191489361702,0.44680851063829785,2.7872340425531914,3.234042553191489,1.872340425531915,0.4787234042553192,0.20212765957446807,0.9574468085106383,1.3191489361702127,9.425531914893616,0.925531914893617,342.0,791.0,123.0,314.0,79.0,99.0,42.0,262.0,304.0,176.0,45.0,19.0,90.0,124.0,886.0,87.0,94,1450.063829787234,136306.0,2016,Joe Johnson,SG,UTA,36.0,200.66,108.86208,2001,1,10,2207
1610612762,4.416666666666667,10.944444444444445,1.7638888888888888,5.0,1.4583333333333333,1.9305555555555556,0.2361111111111111,3.0555555555555554,3.2916666666666665,1.5416666666666667,0.5972222222222222,0.1527777777777778,1.0694444444444444,2.2916666666666665,12.055555555555555,0.7222222222222222,318.0,788.0,127.0,360.0,105.0,139.0,17.0,220.0,237.0,111.0,43.0,11.0,77.0,165.0,868.0,52.0,72,1599.0555555555557,115132.0,2016,Rodney Hood,SG,UTA,24.0,203.2,93.439952,2014,1,23,203918
1610612750,1.2769230769230768,3.0307692307692307,0.4307692307692308,1.2307692307692308,0.5538461538461539,0.7538461538461538,0.16923076923076924,0.9384615384615385,1.1076923076923078,2.4615384615384617,0.8,0.07692307692307693,0.676923076923077,0.7692307692307693,3.5384615384615383,0.09230769230769231,83.0,197.0,28.0,80.0,36.0,49.0,11.0,61.0,72.0,160.0,52.0,5.0,44.0,50.0,230.0,6.0,65,764.4923076923077,49692.0,2016,Tyus Jones,PG,MIN,21.0,187.96,88.45044,2015,1,24,1626145
1610612747,2.933333333333333,7.583333333333333,0.8833333333333333,2.9,0.8,1.1,1.15,3.9833333333333334,5.133333333333334,1.25,0.8166666666666667,0.3333333333333333,0.7333333333333333,1.05,7.55,-3.6666666666666665,176.0,455.0,53.0,174.0,48.0,66.0,69.0,239.0,308.0,75.0,49.0,20.0,44.0,63.0,453.0,-220.0,60,1559.75,93585.0,2016,Luol Deng,SF,LAL,32.0,205.74,99.79024,2004,1,7,2736
1610612752,2.7294117647058824,5.188235294117647,0.023529411764705882,0.2235294117647059,0.8470588235294118,1.0823529411764705,2.0,3.5058823529411764,5.5058823529411764,1.4823529411764707,0.4470588235294118,1.2588235294117647,0.9764705882352941,2.1411764705882352,6.329411764705882,-2.235294117647059,232.0,441.0,2.0,19.0,72.0,92.0,170.0,298.0,468.0,126.0,38.0,107.0,83.0,182.0,538.0,-190.0,85,926.0,78710.0,2016,Kyle O'Quinn,C,NYK,27.0,208.28,113.398,2012,2,49,203124
1610612763,3.2254901960784315,7.96078431372549,0.9019607843137255,2.656862745098039,1.411764705882353,1.6666666666666667,0.22549019607843138,2.0392156862745097,2.264705882352941,3.127450980392157,0.6862745098039216,0.21568627450980393,1.4607843137254901,2.1470588235294117,8.764705882352942,-0.2,329.0,812.0,92.0,271.0,144.0,170.0,23.0,208.0,231.0,319.0,70.0,22.0,149.0,219.0,894.0,-19.0,102,1227.5392156862745,125209.0,2012,Jerryd Bayless,SG,MEM,24.0,190.5,90.7184,2008,1,11,201573
1610612750,3.245614035087719,9.017543859649123,0.47368421052631576,1.6140350877192982,3.7017543859649122,4.631578947368421,0.7719298245614035,3.245614035087719,4.017543859649122,7.333333333333333,2.4035087719298245,0.08771929824561403,3.017543859649123,2.508771929824561,10.666666666666666,-1.4736842105263157,185.0,514.0,27.0,92.0,211.0,264.0,44.0,185.0,229.0,418.0,137.0,5.0,172.0,143.0,608.0,-84.0,57,1779.8947368421052,101454.0,2012,Ricky Rubio,PG,MIN,22.0,193.04,81.64656,2009,1,5,201937
1610612764,4.096385542168675,8.578313253012048,0.0,0.0,1.3855421686746987,2.4819277108433737,2.4457831325301207,6.168674698795181,8.614457831325302,1.1686746987951808,0.5542168674698795,0.963855421686747,1.3373493975903614,1.8313253012048192,9.578313253012048,-0.6075949367088608,340.0,712.0,0.0,0.0,115.0,206.0,203.0,512.0,715.0,97.0,46.0,80.0,111.0,152.0,795.0,-48.0,83,1484.4939759036145,123213.0,2012,Emeka Okafor,C,WAS,30.0,208.28,115.66596000000001,2004,1,2,2731
1610612761,4.078431372549019,8.607843137254902,1.6862745098039216,3.9607843137254903,0.9411764705882353,1.0392156862745099,0.3137254901960784,2.0,2.3137254901960786,7.117647058823529,0.6470588235294118,0.11764705882352941,1.588235294117647,1.3137254901960784,10.784313725490197,-1.8,208.0,439.0,86.0,202.0,48.0,53.0,16.0,102.0,118.0,363.0,33.0,6.0,81.0,67.0,550.0,-81.0,51,1499.8823529411766,76494.0,2012,Jose Calderon,PG,DET,31.0,190.5,95.707912,Undrafted,Undrafted,Undrafted,101181
1610612755,2.6216216216216215,6.405405405405405,1.6486486486486487,4.135135135135135,0.32432432432432434,0.4594594594594595,0.6216216216216216,3.054054054054054,3.675675675675676,0.7297297297297297,0.32432432432432434,0.13513513513513514,0.6486486486486487,2.4324324324324325,7.216216216216216,0.2972972972972973,97.0,237.0,61.0,153.0,12.0,17.0,23.0,113.0,136.0,27.0,12.0,5.0,24.0,90.0,267.0,11.0,37,1362.8648648648648,50426.0,2018,Mike Scott,PF,PHI,30.0,203.2,107.501304,2012,2,43,203118
1610612755,1.5614035087719298,3.3157894736842106,0.7192982456140351,2.0701754385964914,0.2982456140350877,0.6140350877192983,0.9649122807017544,2.3157894736842106,3.280701754385965,0.8070175438596491,0.3508771929824561,0.7192982456140351,0.8771929824561403,2.017543859649123,4.140350877192983,-1.0526315789473684,89.0,189.0,41.0,118.0,17.0,35.0,55.0,132.0,187.0,46.0,20.0,41.0,50.0,115.0,236.0,-60.0,57,788.0526315789474,44919.0,2018,Jonah Bolden,F,PHI,23.0,208.28,99.79024,2017,2,36,1628413
1610612750,0.7647058823529411,2.4705882352941178,0.29411764705882354,1.0588235294117647,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.7058823529411765,0.23529411764705882,0.11764705882352941,0.6470588235294118,1.0,2.0,-0.9411764705882353,13.0,42.0,5.0,18.0,3.0,6.0,1.0,5.0,6.0,12.0,4.0,2.0,11.0,17.0,34.0,-16.0,17,427.4117647058824,7266.0,2018,Jared Terrell,G,MIN,24.0,190.5,102.965384,Undrafted,Undrafted,Undrafted,1629123
1610612755,2.24,5.86,1.4,4.18,1.26,1.54,1.1,3.2,4.3,1.28,0.42,0.56,0.92,2.4,7.14,1.38,112.0,293.0,70.0,209.0,63.0,77.0,55.0,160.0,215.0,64.0,21.0,28.0,46.0,120.0,357.0,69.0,50,1329.66,66483.0,2018,Mike Muscala,PF,LAL,27.0,210.82,108.86208,2013,2,44,203488
1610612739,2.4615384615384617,5.846153846153846,0.5384615384615384,1.6923076923076923,0.8461538461538461,1.2307692307692308,1.1538461538461537,2.3076923076923075,3.4615384615384617,0.7692307692307693,1.0769230769230769,0.0,0.46153846153846156,1.1538461538461537,6.3076923076923075,-3.076923076923077,32.0,76.0,7.0,22.0,11.0,16.0,15.0,30.0,45.0,10.0,14.0,0.0,6.0,15.0,82.0,-40.0,13,1202.0,15626.0,2018,Sam Dekker,SF,WAS,25.0,205.74,104.32616,2015,1,18,1626155
1610612748,5.258426966292135,12.07865168539326,1.8314606741573034,5.235955056179775,1.0898876404494382,1.2808988764044944,0.29213483146067415,2.202247191011236,2.49438202247191,2.955056179775281,0.7191011235955056,0.20224719101123595,1.5056179775280898,2.067415730337079,13.438202247191011,0.4044943820224719,468.0,1075.0,163.0,466.0,97.0,114.0,26.0,196.0,222.0,263.0,64.0,18.0,134.0,184.0,1196.0,36.0,89,1572.1685393258426,139923.0,2019,Kendrick Nunn,G,MIA,24.0,187.96,86.18248,Undrafted,Undrafted,Undrafted,1629134
1610612738,8.181818181818182,18.431818181818183,2.7613636363636362,7.011363636363637,4.079545454545454,5.079545454545454,1.0113636363636365,6.5,7.511363636363637,3.3181818181818183,1.3522727272727273,0.8977272727272727,2.4318181818181817,2.022727272727273,23.204545454545453,7.3522727272727275,720.0,1622.0,243.0,617.0,359.0,447.0,89.0,572.0,661.0,292.0,119.0,79.0,214.0,178.0,2042.0,647.0,88,2090.2727272727275,183944.0,2019,Jayson Tatum,F,BOS,22.0,203.2,95.25432,2017,1,3,1628369
1610612763,1.3958333333333333,3.6458333333333335,0.5416666666666666,1.9166666666666667,0.5416666666666666,0.625,0.3333333333333333,1.3958333333333333,1.7291666666666667,1.0416666666666667,0.2916666666666667,0.16666666666666666,0.8541666666666666,0.7708333333333334,3.875,-1.2916666666666667,67.0,175.0,26.0,92.0,26.0,30.0,16.0,67.0,83.0,50.0,14.0,8.0,41.0,37.0,186.0,-62.0,48,684.8541666666666,32873.0,2019,Marko Guduric,G,MEM,25.0,198.12,91.171992,Undrafted,Undrafted,Undrafted,1629741
1610612744,5.083333333333333,12.520833333333334,1.75,4.666666666666667,4.1875,4.666666666666667,0.7708333333333334,3.9375,4.708333333333333,3.1458333333333335,1.0416666666666667,0.3541666666666667,1.5833333333333333,2.2291666666666665,16.104166666666668,-5.395833333333333,244.0,601.0,84.0,224.0,201.0,224.0,37.0,189.0,226.0,151.0,50.0,17.0,76.0,107.0,773.0,-259.0,48,1737.625,83406.0,2019,Alec Burks,SG,PHI,28.0,198.12,97.068688,2011,1,12,202692
1610612754,6.253333333333333,15.24,2.04,5.373333333333333,3.72,4.28,1.28,3.7066666666666666,4.986666666666666,1.8266666666666667,0.9066666666666666,0.6266666666666667,1.92,2.4266666666666667,18.266666666666666,4.835616438356165,469.0,1143.0,153.0,403.0,279.0,321.0,96.0,278.0,374.0,137.0,68.0,47.0,144.0,182.0,1370.0,353.0,75,1986.6133333333332,148996.0,2011,Danny Granger,SF,IND,29.0,203.2,103.418976,2005,1,17,101122
