TEAM_ID,avg_PTS_home,avg_REB_home,avg_AST_home,avg_PTS_away,avg_REB_away,avg_AST_away
1610612737,94.95454545454545,38.70454545454545,23.40909090909091,93.8,39.62222222222222,20.08888888888889
1610612738,99.28888888888889,38.4,24.266666666666666,94.26666666666667,40.0,22.133333333333333
1610612739,95.52173913043478,42.34782608695652,21.869565217391305,95.04651162790698,39.325581395348834,19.930232558139537
1610612740,95.06818181818181,40.25,21.65909090909091,93.67391304347827,39.78260869565217,19.26086956521739
1610612741,100.6,44.577777777777776,23.355555555555554,96.13333333333334,42.977777777777774,21.266666666666666
1610612742,100.42222222222222,42.86666666666667,24.044444444444444,98.55555555555556,40.71111111111111,23.31111111111111
1610612743,112.04545454545455,43.63636363636363,23.977272727272727,103.43478260869566,40.26086956521739,20.23913043478261
1610612744,106.02272727272727,40.63636363636363,24.681818181818183,100.52173913043478,41.608695652173914,20.130434782608695
1610612745,104.82608695652173,44.17391304347826,23.17391304347826,105.56818181818181,41.06818181818182,23.818181818181817
1610612746,99.93333333333334,42.93333333333333,23.955555555555556,97.06666666666666,40.977777777777774,20.22222222222222
1610612747,103.02127659574468,43.57446808510638,23.170212765957448,99.14285714285714,43.785714285714285,21.0
1610612748,103.0,42.02272727272727,19.204545454545453,99.52272727272727,42.27272727272727,20.522727272727273
1610612749,92.75,42.34090909090909,18.977272727272727,91.69565217391305,39.21739130434783,18.782608695652176
1610612750,103.27659574468085,45.276595744680854,21.06382978723404,100.34883720930233,44.06976744186046,19.27906976744186
1610612751,95.27272727272727,42.0,21.0,92.97777777777777,40.0,20.444444444444443
1610612752,107.77272727272727,40.0,21.272727272727273,104.0,40.28888888888889,21.466666666666665
1610612753,99.86666666666666,44.37777777777778,20.77777777777778,99.0909090909091,42.31818181818182,19.522727272727273
1610612754,102.5909090909091,45.56818181818182,19.75,96.28888888888889,41.6,19.57777777777778
1610612755,100.86363636363636,41.31818181818182,23.59090909090909,96.95555555555555,42.46666666666667,21.57777777777778
1610612756,104.30434782608695,41.47826086956522,22.97826086956522,104.06818181818181,39.04545454545455,23.65909090909091
1610612757,99.13333333333334,39.51111111111111,21.22222222222222,93.88636363636364,38.90909090909091,21.09090909090909
1610612758,99.0909090909091,44.13636363636363,19.568181818181817,98.93333333333334,43.71111111111111,20.844444444444445
1610612759,105.61363636363636,41.88636363636363,23.954545454545453,100.56818181818181,42.13636363636363,20.84090909090909
1610612760,106.67441860465117,42.27906976744186,21.627906976744185,102.77777777777777,42.68888888888889,19.155555555555555
1610612761,101.58695652173913,40.45652173913044,23.17391304347826,98.18181818181819,40.59090909090909,20.704545454545453
1610612762,100.70454545454545,40.0,22.977272727272727,98.04347826086956,39.130434782608695,23.52173913043478
1610612763,102.0909090909091,40.77272727272727,20.40909090909091,98.02222222222223,41.53333333333333,20.466666666666665
1610612764,98.25581395348837,42.83720930232558,20.558139534883722,96.06521739130434,39.95652173913044,18.630434782608695
1610612765,100.8695652173913,38.69565217391305,22.82608695652174,92.9090909090909,38.38636363636363,19.34090909090909
1610612766,96.15555555555555,40.28888888888889,22.711111111111112,89.82222222222222,39.977777777777774,19.288888888888888
